Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M4/2694A,21/02/2023 00:00:00,17:44:00,70,897,52,35,32,,,,,,,,,,,,,,,68,1016
M4/2694A,21/02/2023 00:00:00,17:59:00,71,843,38,35,43,,,,,,,,,,,,,,,68,959
M4/2694A,21/02/2023 00:00:00,18:14:00,72,786,42,36,33,,,,,,,,,,,,,,,68,897
M4/2694A,21/02/2023 00:00:00,18:29:00,73,754,28,26,40,,,,,,,,,,,,,,,68,848
M4/2694A,21/02/2023 00:00:00,18:44:00,74,639,37,27,42,,,,,,,,,,,,,,,67,745
M4/2694A,21/02/2023 00:00:00,18:59:00,75,573,26,24,27,,,,,,,,,,,,,,,66,650
M4/2694A,21/02/2023 00:00:00,19:14:00,76,514,18,21,31,,,,,,,,,,,,,,,67,584
M4/2694A,21/02/2023 00:00:00,19:29:00,77,465,21,24,20,,,,,,,,,,,,,,,68,530
M4/2694A,21/02/2023 00:00:00,19:44:00,78,404,27,11,31,,,,,,,,,,,,,,,67,473
M4/2694A,21/02/2023 00:00:00,19:59:00,79,372,12,15,32,,,,,,,,,,,,,,,67,431
M4/2694A,21/02/2023 00:00:00,20:14:00,80,347,16,11,25,,,,,,,,,,,,,,,67,399
M4/2694A,21/02/2023 00:00:00,20:29:00,81,325,9,16,20,,,,,,,,,,,,,,,68,370
M4/2694A,21/02/2023 00:00:00,20:44:00,82,230,8,15,23,,,,,,,,,,,,,,,66,276
M4/2694A,21/02/2023 00:00:00,20:59:00,83,236,16,19,13,,,,,,,,,,,,,,,61,284
M4/2694A,21/02/2023 00:00:00,21:14:00,84,232,11,10,26,,,,,,,,,,,,,,,63,279
M4/2694A,21/02/2023 00:00:00,21:29:00,85,221,18,23,32,,,,,,,,,,,,,,,40,294
M4/2694A,21/02/2023 00:00:00,21:44:00,86,252,5,6,16,,,,,,,,,,,,,,,35,279
M4/2694A,21/02/2023 00:00:00,21:59:00,87,239,14,7,16,,,,,,,,,,,,,,,35,276
M4/2694A,21/02/2023 00:00:00,22:14:00,88,244,2,8,26,,,,,,,,,,,,,,,36,280
M4/2694A,21/02/2023 00:00:00,22:29:00,89,207,11,12,32,,,,,,,,,,,,,,,37,262
M4/2694A,21/02/2023 00:00:00,22:44:00,90,181,10,12,19,,,,,,,,,,,,,,,36,222
M4/2694A,21/02/2023 00:00:00,22:59:00,91,145,11,4,20,,,,,,,,,,,,,,,37,180
M4/2694A,21/02/2023 00:00:00,23:14:00,92,130,6,6,18,,,,,,,,,,,,,,,36,160
M4/2694A,21/02/2023 00:00:00,23:29:00,93,127,2,12,14,,,,,,,,,,,,,,,36,155
M4/2694A,21/02/2023 00:00:00,23:44:00,94,110,3,11,19,,,,,,,,,,,,,,,35,143
M4/2694A,21/02/2023 00:00:00,23:59:00,95,73,4,8,10,,,,,,,,,,,,,,,37,95
M4/2694A,22/02/2023 00:00:00,00:14:00,0,59,5,11,19,,,,,,,,,,,,,,,35,94
M4/2694A,22/02/2023 00:00:00,00:29:00,1,48,1,5,19,,,,,,,,,,,,,,,38,73
M4/2694A,22/02/2023 00:00:00,00:44:00,2,43,7,9,20,,,,,,,,,,,,,,,37,79
M4/2694A,22/02/2023 00:00:00,00:59:00,3,60,4,6,17,,,,,,,,,,,,,,,36,87
M4/2694A,22/02/2023 00:00:00,01:14:00,4,44,4,6,19,,,,,,,,,,,,,,,39,73
M4/2694A,22/02/2023 00:00:00,01:29:00,5,32,3,10,22,,,,,,,,,,,,,,,39,67
M4/2694A,22/02/2023 00:00:00,01:44:00,6,28,1,10,13,,,,,,,,,,,,,,,39,52
M4/2694A,22/02/2023 00:00:00,01:59:00,7,32,3,13,4,,,,,,,,,,,,,,,33,52
M4/2694A,22/02/2023 00:00:00,02:14:00,8,20,4,11,22,,,,,,,,,,,,,,,49,57
M4/2694A,22/02/2023 00:00:00,02:29:00,9,22,3,10,14,,,,,,,,,,,,,,,59,49
M4/2694A,22/02/2023 00:00:00,02:44:00,10,26,6,2,17,,,,,,,,,,,,,,,55,51
M4/2694A,22/02/2023 00:00:00,02:59:00,11,22,3,6,26,,,,,,,,,,,,,,,53,57
M4/2694A,22/02/2023 00:00:00,03:14:00,12,27,4,0,22,,,,,,,,,,,,,,,53,53
M4/2694A,22/02/2023 00:00:00,03:29:00,13,28,2,4,10,,,,,,,,,,,,,,,54,44
M4/2694A,22/02/2023 00:00:00,03:44:00,14,26,2,4,16,,,,,,,,,,,,,,,54,48
M4/2694A,22/02/2023 00:00:00,03:59:00,15,30,3,3,23,,,,,,,,,,,,,,,53,59
M4/2694A,22/02/2023 00:00:00,04:14:00,16,33,1,3,22,,,,,,,,,,,,,,,51,59
M4/2694A,22/02/2023 00:00:00,04:29:00,17,37,2,6,16,,,,,,,,,,,,,,,53,61
M4/2694A,22/02/2023 00:00:00,04:44:00,18,47,3,6,21,,,,,,,,,,,,,,,53,77
M4/2694A,22/02/2023 00:00:00,04:59:00,19,59,8,6,20,,,,,,,,,,,,,,,52,93
M4/2694A,22/02/2023 00:00:00,05:14:00,20,68,5,6,34,,,,,,,,,,,,,,,53,113
M4/2694A,22/02/2023 00:00:00,05:29:00,21,100,8,11,25,,,,,,,,,,,,,,,57,144
M4/2694A,22/02/2023 00:00:00,05:44:00,22,149,15,12,31,,,,,,,,,,,,,,,59,207
M4/2694A,22/02/2023 00:00:00,05:59:00,23,183,16,28,34,,,,,,,,,,,,,,,62,261
M4/2694A,22/02/2023 00:00:00,06:14:00,24,256,19,28,41,,,,,,,,,,,,,,,61,344
M4/2694A,22/02/2023 00:00:00,06:29:00,25,337,30,41,42,,,,,,,,,,,,,,,62,450
M4/2694A,22/02/2023 00:00:00,06:44:00,26,479,49,36,53,,,,,,,,,,,,,,,61,617
M4/2694A,22/02/2023 00:00:00,06:59:00,27,562,46,44,51,,,,,,,,,,,,,,,62,703
M4/2694A,22/02/2023 00:00:00,07:14:00,28,628,51,43,41,,,,,,,,,,,,,,,63,763
M4/2694A,22/02/2023 00:00:00,07:29:00,29,730,66,54,41,,,,,,,,,,,,,,,63,891
M4/2694A,22/02/2023 00:00:00,07:44:00,30,820,66,53,46,,,,,,,,,,,,,,,64,985
M4/2694A,22/02/2023 00:00:00,07:59:00,31,844,72,62,40,,,,,,,,,,,,,,,65,1018
M4/2694A,22/02/2023 00:00:00,08:14:00,32,822,90,72,44,,,,,,,,,,,,,,,65,1028
M4/2694A,22/02/2023 00:00:00,08:29:00,33,833,62,67,28,,,,,,,,,,,,,,,65,990
M4/2694A,22/02/2023 00:00:00,08:44:00,34,789,65,59,47,,,,,,,,,,,,,,,65,960
M4/2694A,22/02/2023 00:00:00,08:59:00,35,710,45,58,44,,,,,,,,,,,,,,,64,857
M4/2694A,22/02/2023 00:00:00,09:14:00,36,539,35,46,39,,,,,,,,,,,,,,,66,659
M4/2694A,22/02/2023 00:00:00,09:29:00,37,770,57,60,65,,,,,,,,,,,,,,,63,952
M4/2694A,22/02/2023 00:00:00,09:44:00,38,610,58,60,42,,,,,,,,,,,,,,,63,770
M4/2694A,22/02/2023 00:00:00,09:59:00,39,583,46,64,71,,,,,,,,,,,,,,,63,764
M4/2694A,22/02/2023 00:00:00,10:14:00,40,480,46,49,48,,,,,,,,,,,,,,,62,623
M4/2694A,22/02/2023 00:00:00,10:29:00,41,570,54,44,65,,,,,,,,,,,,,,,61,733
M4/2694A,22/02/2023 00:00:00,10:44:00,42,544,50,49,61,,,,,,,,,,,,,,,61,704
M4/2694A,22/02/2023 00:00:00,10:59:00,43,632,57,58,59,,,,,,,,,,,,,,,63,806
M4/2694A,22/02/2023 00:00:00,11:14:00,44,596,58,55,71,,,,,,,,,,,,,,,62,780
M4/2694A,22/02/2023 00:00:00,11:29:00,45,571,47,36,75,,,,,,,,,,,,,,,64,729
M4/2694A,22/02/2023 00:00:00,11:44:00,46,584,55,53,57,,,,,,,,,,,,,,,64,749
M4/2694A,22/02/2023 00:00:00,11:59:00,47,582,63,53,57,,,,,,,,,,,,,,,63,755
M4/2694A,22/02/2023 00:00:00,12:14:00,48,552,50,37,69,,,,,,,,,,,,,,,62,708
M4/2694A,22/02/2023 00:00:00,12:29:00,49,562,55,55,59,,,,,,,,,,,,,,,63,731
M4/2694A,22/02/2023 00:00:00,12:44:00,50,557,52,61,77,,,,,,,,,,,,,,,63,747
M4/2694A,22/02/2023 00:00:00,12:59:00,51,568,49,47,83,,,,,,,,,,,,,,,63,747
M4/2694A,22/02/2023 00:00:00,13:14:00,52,594,45,58,56,,,,,,,,,,,,,,,63,753
M4/2694A,22/02/2023 00:00:00,13:29:00,53,638,61,59,56,,,,,,,,,,,,,,,64,814
M4/2694A,22/02/2023 00:00:00,13:44:00,54,650,67,41,43,,,,,,,,,,,,,,,64,801
M4/2694A,22/02/2023 00:00:00,13:59:00,55,611,48,55,62,,,,,,,,,,,,,,,62,776
M4/2694A,22/02/2023 00:00:00,14:14:00,56,623,43,59,55,,,,,,,,,,,,,,,65,780
M4/2694A,22/02/2023 00:00:00,14:29:00,57,690,56,60,63,,,,,,,,,,,,,,,64,869
M4/2694A,22/02/2023 00:00:00,14:44:00,58,736,80,70,40,,,,,,,,,,,,,,,64,926
M4/2694A,22/02/2023 00:00:00,14:59:00,59,694,64,47,47,,,,,,,,,,,,,,,64,852
M4/2694A,22/02/2023 00:00:00,15:14:00,60,663,52,57,54,,,,,,,,,,,,,,,65,826
M4/2694A,22/02/2023 00:00:00,15:29:00,61,659,55,33,56,,,,,,,,,,,,,,,63,803
M4/2694A,22/02/2023 00:00:00,15:44:00,62,898,89,62,56,,,,,,,,,,,,,,,61,1105
M4/2694A,22/02/2023 00:00:00,15:59:00,63,880,76,54,51,,,,,,,,,,,,,,,63,1061
M4/2694A,22/02/2023 00:00:00,16:14:00,64,866,70,53,62,,,,,,,,,,,,,,,66,1051
M4/2694A,22/02/2023 00:00:00,16:29:00,65,999,61,57,55,,,,,,,,,,,,,,,65,1172
M4/2694A,22/02/2023 00:00:00,16:44:00,66,980,77,39,52,,,,,,,,,,,,,,,66,1148
M4/2694A,22/02/2023 00:00:00,16:59:00,67,936,68,49,43,,,,,,,,,,,,,,,66,1096
M4/2694A,22/02/2023 00:00:00,17:14:00,68,879,57,57,62,,,,,,,,,,,,,,,67,1055
M4/2694A,22/02/2023 00:00:00,17:29:00,69,945,52,54,32,,,,,,,,,,,,,,,67,1083
M4/2694A,22/02/2023 00:00:00,17:44:00,70,1001,55,36,39,,,,,,,,,,,,,,,68,1131
M4/2694A,22/02/2023 00:00:00,17:59:00,71,866,39,37,37,,,,,,,,,,,,,,,68,979
M4/2694A,22/02/2023 00:00:00,18:14:00,72,817,46,40,23,,,,,,,,,,,,,,,69,926
M4/2694A,22/02/2023 00:00:00,18:29:00,73,759,26,41,41,,,,,,,,,,,,,,,68,867
M4/2694A,22/02/2023 00:00:00,18:44:00,74,691,44,31,36,,,,,,,,,,,,,,,66,802
M4/2694A,22/02/2023 00:00:00,18:59:00,75,617,41,21,41,,,,,,,,,,,,,,,67,720
M4/2694A,22/02/2023 00:00:00,19:14:00,76,589,28,33,33,,,,,,,,,,,,,,,68,683
M4/2694A,22/02/2023 00:00:00,19:29:00,77,531,23,25,21,,,,,,,,,,,,,,,67,600
M4/2694A,22/02/2023 00:00:00,19:44:00,78,392,25,18,26,,,,,,,,,,,,,,,67,461
M4/2694A,22/02/2023 00:00:00,19:59:00,79,436,19,26,28,,,,,,,,,,,,,,,66,509
M4/2694A,22/02/2023 00:00:00,20:14:00,80,326,14,15,21,,,,,,,,,,,,,,,64,376
M4/2694A,22/02/2023 00:00:00,20:29:00,81,305,18,17,25,,,,,,,,,,,,,,,66,365
M4/2694A,22/02/2023 00:00:00,20:44:00,82,274,12,18,25,,,,,,,,,,,,,,,63,329
M4/2694A,22/02/2023 00:00:00,20:59:00,83,276,15,32,24,,,,,,,,,,,,,,,32,347
M4/2694A,22/02/2023 00:00:00,21:14:00,84,279,10,7,19,,,,,,,,,,,,,,,34,315
M4/2694A,22/02/2023 00:00:00,21:29:00,85,280,12,14,30,,,,,,,,,,,,,,,29,336
M4/2694A,22/02/2023 00:00:00,21:44:00,86,262,12,7,19,,,,,,,,,,,,,,,36,300
M4/2694A,22/02/2023 00:00:00,21:59:00,87,217,11,8,28,,,,,,,,,,,,,,,35,264
M4/2694A,22/02/2023 00:00:00,22:14:00,88,207,7,8,25,,,,,,,,,,,,,,,35,247
M4/2694A,22/02/2023 00:00:00,22:29:00,89,193,10,8,22,,,,,,,,,,,,,,,37,233
M4/2694A,22/02/2023 00:00:00,22:44:00,90,142,10,6,15,,,,,,,,,,,,,,,36,173
M4/2694A,22/02/2023 00:00:00,22:59:00,91,134,4,4,16,,,,,,,,,,,,,,,36,158
M4/2694A,22/02/2023 00:00:00,23:14:00,92,141,4,4,21,,,,,,,,,,,,,,,34,170
M4/2694A,22/02/2023 00:00:00,23:29:00,93,125,6,16,24,,,,,,,,,,,,,,,38,171
M4/2694A,22/02/2023 00:00:00,23:44:00,94,119,6,12,20,,,,,,,,,,,,,,,37,157
M4/2694A,22/02/2023 00:00:00,23:59:00,95,90,6,7,14,,,,,,,,,,,,,,,36,117
M4/2694A,23/02/2023 00:00:00,00:14:00,0,71,6,15,27,,,,,,,,,,,,,,,42,119
M4/2694A,23/02/2023 00:00:00,00:29:00,1,73,8,5,25,,,,,,,,,,,,,,,63,111
M4/2694A,23/02/2023 00:00:00,00:44:00,2,63,3,9,17,,,,,,,,,,,,,,,59,92
M4/2694A,23/02/2023 00:00:00,00:59:00,3,62,6,4,19,,,,,,,,,,,,,,,56,91
M4/2694A,23/02/2023 00:00:00,01:14:00,4,38,1,2,22,,,,,,,,,,,,,,,53,63
M4/2694A,23/02/2023 00:00:00,01:29:00,5,40,3,6,17,,,,,,,,,,,,,,,51,66
M4/2694A,23/02/2023 00:00:00,01:44:00,6,40,2,3,20,,,,,,,,,,,,,,,52,65
M4/2694A,23/02/2023 00:00:00,01:59:00,7,28,3,5,14,,,,,,,,,,,,,,,53,50
M4/2694A,23/02/2023 00:00:00,02:14:00,8,30,4,5,13,,,,,,,,,,,,,,,54,52
M4/2694A,23/02/2023 00:00:00,02:29:00,9,24,2,3,14,,,,,,,,,,,,,,,55,43
M4/2694A,23/02/2023 00:00:00,02:44:00,10,21,3,6,19,,,,,,,,,,,,,,,56,49
M4/2694A,23/02/2023 00:00:00,02:59:00,11,19,0,4,23,,,,,,,,,,,,,,,55,46
M4/2694A,23/02/2023 00:00:00,03:14:00,12,25,4,1,21,,,,,,,,,,,,,,,54,51
M4/2694A,23/02/2023 00:00:00,03:29:00,13,21,6,7,12,,,,,,,,,,,,,,,56,46
M4/2694A,23/02/2023 00:00:00,03:44:00,14,18,2,1,18,,,,,,,,,,,,,,,56,39
M4/2694A,23/02/2023 00:00:00,03:59:00,15,30,5,4,20,,,,,,,,,,,,,,,56,59
M4/2694A,23/02/2023 00:00:00,04:14:00,16,29,2,2,19,,,,,,,,,,,,,,,54,52
M4/2694A,23/02/2023 00:00:00,04:29:00,17,38,5,8,21,,,,,,,,,,,,,,,54,72
M4/2694A,23/02/2023 00:00:00,04:44:00,18,40,6,9,21,,,,,,,,,,,,,,,54,76
M4/2694A,23/02/2023 00:00:00,04:59:00,19,57,5,5,24,,,,,,,,,,,,,,,53,91
M4/2694A,23/02/2023 00:00:00,05:14:00,20,61,5,11,16,,,,,,,,,,,,,,,54,93
M4/2694A,23/02/2023 00:00:00,05:29:00,21,91,11,8,27,,,,,,,,,,,,,,,60,137
M4/2694A,23/02/2023 00:00:00,05:44:00,22,164,8,13,38,,,,,,,,,,,,,,,57,223
M4/2694A,23/02/2023 00:00:00,05:59:00,23,198,8,22,37,,,,,,,,,,,,,,,55,265
M4/2694A,23/02/2023 00:00:00,06:14:00,24,273,21,27,54,,,,,,,,,,,,,,,58,375
M4/2694A,23/02/2023 00:00:00,06:29:00,25,374,45,33,57,,,,,,,,,,,,,,,61,509
M4/2694A,23/02/2023 00:00:00,06:44:00,26,433,34,44,52,,,,,,,,,,,,,,,59,563
M4/2694A,23/02/2023 00:00:00,06:59:00,27,498,48,43,49,,,,,,,,,,,,,,,59,638
M4/2694A,23/02/2023 00:00:00,07:14:00,28,612,46,48,57,,,,,,,,,,,,,,,61,763
M4/2694A,23/02/2023 00:00:00,07:29:00,29,758,70,46,39,,,,,,,,,,,,,,,62,913
M4/2694A,23/02/2023 00:00:00,07:44:00,30,769,75,65,48,,,,,,,,,,,,,,,64,957
M4/2694A,23/02/2023 00:00:00,07:59:00,31,813,62,64,43,,,,,,,,,,,,,,,63,982
M4/2694A,23/02/2023 00:00:00,08:14:00,32,831,63,63,45,,,,,,,,,,,,,,,65,1002
M4/2694A,23/02/2023 00:00:00,08:29:00,33,805,60,52,42,,,,,,,,,,,,,,,64,959
M4/2694A,23/02/2023 00:00:00,08:44:00,34,822,76,45,54,,,,,,,,,,,,,,,64,997
M4/2694A,23/02/2023 00:00:00,08:59:00,35,651,36,58,60,,,,,,,,,,,,,,,64,805
M4/2694A,23/02/2023 00:00:00,09:14:00,36,602,36,53,39,,,,,,,,,,,,,,,64,730
M4/2694A,23/02/2023 00:00:00,09:29:00,37,576,57,52,44,,,,,,,,,,,,,,,64,729
M4/2694A,23/02/2023 00:00:00,09:44:00,38,600,90,55,66,,,,,,,,,,,,,,,65,811
M4/2694A,23/02/2023 00:00:00,09:59:00,39,584,56,54,73,,,,,,,,,,,,,,,64,767
M4/2694A,23/02/2023 00:00:00,10:14:00,40,568,47,60,47,,,,,,,,,,,,,,,64,722
M4/2694A,23/02/2023 00:00:00,10:29:00,41,531,50,56,61,,,,,,,,,,,,,,,64,698
M4/2694A,23/02/2023 00:00:00,10:44:00,42,502,46,55,54,,,,,,,,,,,,,,,64,657
M4/2694A,23/02/2023 00:00:00,10:59:00,43,568,38,65,55,,,,,,,,,,,,,,,65,726
M4/2694A,23/02/2023 00:00:00,11:14:00,44,598,51,43,64,,,,,,,,,,,,,,,64,756
M4/2694A,23/02/2023 00:00:00,11:29:00,45,582,47,55,69,,,,,,,,,,,,,,,66,753
M4/2694A,23/02/2023 00:00:00,11:44:00,46,655,51,50,58,,,,,,,,,,,,,,,65,814
M4/2694A,23/02/2023 00:00:00,11:59:00,47,608,66,53,50,,,,,,,,,,,,,,,65,777
M4/2694A,23/02/2023 00:00:00,12:14:00,48,610,42,58,62,,,,,,,,,,,,,,,65,772
M4/2694A,23/02/2023 00:00:00,12:29:00,49,629,62,53,66,,,,,,,,,,,,,,,64,810
M4/2694A,23/02/2023 00:00:00,12:44:00,50,622,48,56,61,,,,,,,,,,,,,,,65,787
M4/2694A,23/02/2023 00:00:00,12:59:00,51,608,54,58,57,,,,,,,,,,,,,,,65,777
M4/2694A,23/02/2023 00:00:00,13:14:00,52,630,62,51,52,,,,,,,,,,,,,,,63,795
M4/2694A,23/02/2023 00:00:00,13:29:00,53,628,48,60,71,,,,,,,,,,,,,,,66,807
M4/2694A,23/02/2023 00:00:00,13:44:00,54,674,61,54,66,,,,,,,,,,,,,,,65,855
M4/2694A,23/02/2023 00:00:00,13:59:00,55,681,71,57,67,,,,,,,,,,,,,,,63,876
M4/2694A,23/02/2023 00:00:00,14:14:00,56,720,65,59,65,,,,,,,,,,,,,,,64,909
M4/2694A,23/02/2023 00:00:00,14:29:00,57,690,52,54,69,,,,,,,,,,,,,,,66,865
M4/2694A,23/02/2023 00:00:00,14:44:00,58,758,60,60,62,,,,,,,,,,,,,,,66,940
M4/2694A,23/02/2023 00:00:00,14:59:00,59,782,67,59,61,,,,,,,,,,,,,,,65,969
M4/2694A,23/02/2023 00:00:00,15:14:00,60,749,69,64,71,,,,,,,,,,,,,,,67,953
M4/2694A,23/02/2023 00:00:00,15:29:00,61,802,61,46,43,,,,,,,,,,,,,,,66,952
M4/2694A,23/02/2023 00:00:00,15:44:00,62,808,66,49,62,,,,,,,,,,,,,,,65,985
M4/2694A,23/02/2023 00:00:00,15:59:00,63,852,59,66,53,,,,,,,,,,,,,,,66,1030
M4/2694A,23/02/2023 00:00:00,16:14:00,64,989,87,53,42,,,,,,,,,,,,,,,65,1171
M4/2694A,23/02/2023 00:00:00,16:29:00,65,941,75,61,56,,,,,,,,,,,,,,,65,1133
M4/2694A,23/02/2023 00:00:00,16:44:00,66,981,60,57,46,,,,,,,,,,,,,,,67,1144
M4/2694A,23/02/2023 00:00:00,16:59:00,67,972,57,50,44,,,,,,,,,,,,,,,68,1123
M4/2694A,23/02/2023 00:00:00,17:14:00,68,992,76,45,32,,,,,,,,,,,,,,,67,1145
M4/2694A,23/02/2023 00:00:00,17:29:00,69,1016,45,47,38,,,,,,,,,,,,,,,68,1146
M4/2694A,23/02/2023 00:00:00,17:44:00,70,948,52,46,52,,,,,,,,,,,,,,,69,1098
M4/2694A,23/02/2023 00:00:00,17:59:00,71,943,48,37,32,,,,,,,,,,,,,,,69,1060
M4/2694A,23/02/2023 00:00:00,18:14:00,72,806,43,44,26,,,,,,,,,,,,,,,70,919
M4/2694A,23/02/2023 00:00:00,18:29:00,73,773,43,30,33,,,,,,,,,,,,,,,67,879
M4/2694A,23/02/2023 00:00:00,18:44:00,74,752,38,36,45,,,,,,,,,,,,,,,68,871
M4/2694A,23/02/2023 00:00:00,18:59:00,75,654,43,28,34,,,,,,,,,,,,,,,67,759
M4/2694A,23/02/2023 00:00:00,19:14:00,76,584,22,25,42,,,,,,,,,,,,,,,67,673
M4/2694A,23/02/2023 00:00:00,19:29:00,77,567,21,30,27,,,,,,,,,,,,,,,67,645
M4/2694A,23/02/2023 00:00:00,19:44:00,78,593,26,18,35,,,,,,,,,,,,,,,67,672
M4/2694A,23/02/2023 00:00:00,19:59:00,79,495,22,31,28,,,,,,,,,,,,,,,68,576
M4/2694A,23/02/2023 00:00:00,20:14:00,80,456,20,21,28,,,,,,,,,,,,,,,70,525
M4/2694A,23/02/2023 00:00:00,20:29:00,81,434,22,14,31,,,,,,,,,,,,,,,69,501
M4/2694A,23/02/2023 00:00:00,20:44:00,82,333,20,33,44,,,,,,,,,,,,,,,46,430
M4/2694A,23/02/2023 00:00:00,20:59:00,83,363,11,15,23,,,,,,,,,,,,,,,38,412
M4/2694A,23/02/2023 00:00:00,21:14:00,84,359,17,17,40,,,,,,,,,,,,,,,39,433
M4/2694A,23/02/2023 00:00:00,21:29:00,85,333,16,21,18,,,,,,,,,,,,,,,39,388
M4/2694A,23/02/2023 00:00:00,21:44:00,86,296,19,15,14,,,,,,,,,,,,,,,40,344
M4/2694A,23/02/2023 00:00:00,21:59:00,87,259,16,12,27,,,,,,,,,,,,,,,39,314
M4/2694A,23/02/2023 00:00:00,22:14:00,88,221,13,15,18,,,,,,,,,,,,,,,39,267
M4/2694A,23/02/2023 00:00:00,22:29:00,89,212,15,18,24,,,,,,,,,,,,,,,38,269
M4/2694A,23/02/2023 00:00:00,22:44:00,90,221,8,12,26,,,,,,,,,,,,,,,39,267
M4/2694A,23/02/2023 00:00:00,22:59:00,91,143,12,12,13,,,,,,,,,,,,,,,40,180
M4/2694A,23/02/2023 00:00:00,23:14:00,92,136,11,18,17,,,,,,,,,,,,,,,39,182
M4/2694A,23/02/2023 00:00:00,23:29:00,93,149,12,14,20,,,,,,,,,,,,,,,39,195
M4/2694A,23/02/2023 00:00:00,23:44:00,94,119,5,11,20,,,,,,,,,,,,,,,40,155
M4/2694A,23/02/2023 00:00:00,23:59:00,95,94,8,16,21,,,,,,,,,,,,,,,37,139
M4/2694A,24/02/2023 00:00:00,00:14:00,0,94,8,11,20,,,,,,,,,,,,,,,39,133
M4/2694A,24/02/2023 00:00:00,00:29:00,1,86,3,13,23,,,,,,,,,,,,,,,39,125
M4/2694A,24/02/2023 00:00:00,00:44:00,2,64,5,9,13,,,,,,,,,,,,,,,38,91
M4/2694A,24/02/2023 00:00:00,00:59:00,3,79,9,18,24,,,,,,,,,,,,,,,39,130
M4/2694A,24/02/2023 00:00:00,01:14:00,4,45,4,19,12,,,,,,,,,,,,,,,37,80
M4/2694A,24/02/2023 00:00:00,01:29:00,5,48,1,5,22,,,,,,,,,,,,,,,47,76
M4/2694A,24/02/2023 00:00:00,01:44:00,6,48,1,1,21,,,,,,,,,,,,,,,54,71
M4/2694A,24/02/2023 00:00:00,01:59:00,7,26,4,6,13,,,,,,,,,,,,,,,53,49
M4/2694A,24/02/2023 00:00:00,02:14:00,8,26,1,0,14,,,,,,,,,,,,,,,54,41
M4/2694A,24/02/2023 00:00:00,02:29:00,9,29,2,3,14,,,,,,,,,,,,,,,54,48
M4/2694A,24/02/2023 00:00:00,02:44:00,10,24,4,6,20,,,,,,,,,,,,,,,55,54
M4/2694A,24/02/2023 00:00:00,02:59:00,11,25,2,6,21,,,,,,,,,,,,,,,54,54
M4/2694A,24/02/2023 00:00:00,03:14:00,12,19,2,5,22,,,,,,,,,,,,,,,53,48
M4/2694A,24/02/2023 00:00:00,03:29:00,13,20,2,1,17,,,,,,,,,,,,,,,53,40
M4/2694A,24/02/2023 00:00:00,03:44:00,14,32,2,0,16,,,,,,,,,,,,,,,53,50
M4/2694A,24/02/2023 00:00:00,03:59:00,15,31,1,4,18,,,,,,,,,,,,,,,54,54
M4/2694A,24/02/2023 00:00:00,04:14:00,16,30,5,6,22,,,,,,,,,,,,,,,54,63
M4/2694A,24/02/2023 00:00:00,04:29:00,17,35,1,8,16,,,,,,,,,,,,,,,52,60
M4/2694A,24/02/2023 00:00:00,04:44:00,18,53,3,4,19,,,,,,,,,,,,,,,53,79
M4/2694A,24/02/2023 00:00:00,04:59:00,19,62,4,5,19,,,,,,,,,,,,,,,54,90
M4/2694A,24/02/2023 00:00:00,05:14:00,20,62,6,11,23,,,,,,,,,,,,,,,55,102
M4/2694A,24/02/2023 00:00:00,05:29:00,21,92,9,10,34,,,,,,,,,,,,,,,56,145
M4/2694A,24/02/2023 00:00:00,05:44:00,22,152,9,12,42,,,,,,,,,,,,,,,56,215
M4/2694A,24/02/2023 00:00:00,05:59:00,23,196,9,13,32,,,,,,,,,,,,,,,57,250
M4/2694A,24/02/2023 00:00:00,06:14:00,24,221,7,19,48,,,,,,,,,,,,,,,56,295
M4/2694A,24/02/2023 00:00:00,06:29:00,25,352,40,36,46,,,,,,,,,,,,,,,63,474
M4/2694A,24/02/2023 00:00:00,06:44:00,26,409,31,37,45,,,,,,,,,,,,,,,58,522
M4/2694A,24/02/2023 00:00:00,06:59:00,27,479,37,36,44,,,,,,,,,,,,,,,60,596
M4/2694A,24/02/2023 00:00:00,07:14:00,28,520,49,25,38,,,,,,,,,,,,,,,62,632
M4/2694A,24/02/2023 00:00:00,07:29:00,29,646,60,45,30,,,,,,,,,,,,,,,62,781
M4/2694A,24/02/2023 00:00:00,07:44:00,30,699,53,46,44,,,,,,,,,,,,,,,63,842
M4/2694A,24/02/2023 00:00:00,07:59:00,31,748,58,62,37,,,,,,,,,,,,,,,66,905
M4/2694A,24/02/2023 00:00:00,08:14:00,32,763,60,67,57,,,,,,,,,,,,,,,64,947
M4/2694A,24/02/2023 00:00:00,08:29:00,33,735,63,63,57,,,,,,,,,,,,,,,65,918
M4/2694A,24/02/2023 00:00:00,08:44:00,34,681,48,52,53,,,,,,,,,,,,,,,66,834
M4/2694A,24/02/2023 00:00:00,08:59:00,35,594,49,50,46,,,,,,,,,,,,,,,67,739
M4/2694A,24/02/2023 00:00:00,09:14:00,36,552,44,48,54,,,,,,,,,,,,,,,65,698
