Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M4/2694B,14/04/2023 00:00:00,20:59:00,83,442,10,22,23,,,,,,,,,,,,,,,62,497
M4/2694B,14/04/2023 00:00:00,21:14:00,84,358,9,18,22,,,,,,,,,,,,,,,62,407
M4/2694B,14/04/2023 00:00:00,21:29:00,85,260,16,33,33,,,,,,,,,,,,,,,63,342
M4/2694B,14/04/2023 00:00:00,21:44:00,86,219,30,45,41,,,,,,,,,,,,,,,63,335
M4/2694B,14/04/2023 00:00:00,21:59:00,87,228,8,10,21,,,,,,,,,,,,,,,60,267
M4/2694B,14/04/2023 00:00:00,22:14:00,88,221,7,9,31,,,,,,,,,,,,,,,62,268
M4/2694B,14/04/2023 00:00:00,22:29:00,89,195,8,6,28,,,,,,,,,,,,,,,62,237
M4/2694B,14/04/2023 00:00:00,22:44:00,90,181,3,1,15,,,,,,,,,,,,,,,63,200
M4/2694B,14/04/2023 00:00:00,22:59:00,91,159,0,5,21,,,,,,,,,,,,,,,63,185
M4/2694B,14/04/2023 00:00:00,23:14:00,92,138,3,4,12,,,,,,,,,,,,,,,64,157
M4/2694B,14/04/2023 00:00:00,23:29:00,93,137,2,5,15,,,,,,,,,,,,,,,63,159
M4/2694B,14/04/2023 00:00:00,23:44:00,94,125,1,2,20,,,,,,,,,,,,,,,63,148
M4/2694B,14/04/2023 00:00:00,23:59:00,95,75,0,4,28,,,,,,,,,,,,,,,62,107
M4/2694B,15/04/2023 00:00:00,00:14:00,0,96,1,3,16,,,,,,,,,,,,,,,62,116
M4/2694B,15/04/2023 00:00:00,00:29:00,1,72,0,6,17,,,,,,,,,,,,,,,64,95
M4/2694B,15/04/2023 00:00:00,00:44:00,2,54,1,3,17,,,,,,,,,,,,,,,61,75
M4/2694B,15/04/2023 00:00:00,00:59:00,3,72,0,6,15,,,,,,,,,,,,,,,60,93
M4/2694B,15/04/2023 00:00:00,01:14:00,4,60,1,6,24,,,,,,,,,,,,,,,60,91
M4/2694B,15/04/2023 00:00:00,01:29:00,5,33,1,3,10,,,,,,,,,,,,,,,60,47
M4/2694B,15/04/2023 00:00:00,01:44:00,6,30,1,2,14,,,,,,,,,,,,,,,59,47
M4/2694B,15/04/2023 00:00:00,01:59:00,7,47,0,2,16,,,,,,,,,,,,,,,60,65
M4/2694B,15/04/2023 00:00:00,02:14:00,8,38,0,1,19,,,,,,,,,,,,,,,60,58
M4/2694B,15/04/2023 00:00:00,02:29:00,9,39,2,3,23,,,,,,,,,,,,,,,62,67
M4/2694B,15/04/2023 00:00:00,02:44:00,10,36,0,1,10,,,,,,,,,,,,,,,62,47
M4/2694B,15/04/2023 00:00:00,02:59:00,11,42,1,2,17,,,,,,,,,,,,,,,62,62
M4/2694B,15/04/2023 00:00:00,03:14:00,12,45,0,4,14,,,,,,,,,,,,,,,62,63
M4/2694B,15/04/2023 00:00:00,03:29:00,13,55,1,3,23,,,,,,,,,,,,,,,62,82
M4/2694B,15/04/2023 00:00:00,03:44:00,14,52,2,2,22,,,,,,,,,,,,,,,63,78
M4/2694B,15/04/2023 00:00:00,03:59:00,15,55,0,7,24,,,,,,,,,,,,,,,64,86
M4/2694B,15/04/2023 00:00:00,04:14:00,16,64,1,8,26,,,,,,,,,,,,,,,65,99
M4/2694B,15/04/2023 00:00:00,04:29:00,17,61,2,5,24,,,,,,,,,,,,,,,64,92
M4/2694B,15/04/2023 00:00:00,04:44:00,18,66,2,7,20,,,,,,,,,,,,,,,65,95
M4/2694B,15/04/2023 00:00:00,04:59:00,19,56,1,2,33,,,,,,,,,,,,,,,66,92
M4/2694B,15/04/2023 00:00:00,05:14:00,20,81,1,9,24,,,,,,,,,,,,,,,64,115
M4/2694B,15/04/2023 00:00:00,05:29:00,21,82,1,3,24,,,,,,,,,,,,,,,62,110
M4/2694B,15/04/2023 00:00:00,05:44:00,22,110,3,7,17,,,,,,,,,,,,,,,63,137
M4/2694B,15/04/2023 00:00:00,05:59:00,23,127,0,11,26,,,,,,,,,,,,,,,62,164
M4/2694B,15/04/2023 00:00:00,06:14:00,24,148,8,7,19,,,,,,,,,,,,,,,64,182
M4/2694B,15/04/2023 00:00:00,06:29:00,25,178,1,11,23,,,,,,,,,,,,,,,64,213
M4/2694B,15/04/2023 00:00:00,06:44:00,26,222,2,15,21,,,,,,,,,,,,,,,65,260
M4/2694B,15/04/2023 00:00:00,06:59:00,27,236,3,9,28,,,,,,,,,,,,,,,66,276
M4/2694B,15/04/2023 00:00:00,07:14:00,28,264,3,15,27,,,,,,,,,,,,,,,65,309
M4/2694B,15/04/2023 00:00:00,07:29:00,29,288,4,8,31,,,,,,,,,,,,,,,65,331
M4/2694B,15/04/2023 00:00:00,07:44:00,30,312,5,12,31,,,,,,,,,,,,,,,69,360
M4/2694B,15/04/2023 00:00:00,07:59:00,31,307,7,15,20,,,,,,,,,,,,,,,68,349
M4/2694B,15/04/2023 00:00:00,08:14:00,32,383,5,10,16,,,,,,,,,,,,,,,68,414
M4/2694B,15/04/2023 00:00:00,08:29:00,33,443,13,16,28,,,,,,,,,,,,,,,66,500
M4/2694B,15/04/2023 00:00:00,08:44:00,34,473,9,14,15,,,,,,,,,,,,,,,67,511
M4/2694B,15/04/2023 00:00:00,08:59:00,35,484,5,16,22,,,,,,,,,,,,,,,68,527
M4/2694B,15/04/2023 00:00:00,09:14:00,36,548,8,6,22,,,,,,,,,,,,,,,69,584
M4/2694B,15/04/2023 00:00:00,09:29:00,37,623,14,19,35,,,,,,,,,,,,,,,67,691
M4/2694B,15/04/2023 00:00:00,09:44:00,38,719,7,25,26,,,,,,,,,,,,,,,69,777
M4/2694B,15/04/2023 00:00:00,09:59:00,39,739,6,26,21,,,,,,,,,,,,,,,70,792
M4/2694B,15/04/2023 00:00:00,10:14:00,40,730,13,29,19,,,,,,,,,,,,,,,70,791
M4/2694B,15/04/2023 00:00:00,10:29:00,41,855,9,17,32,,,,,,,,,,,,,,,70,913
M4/2694B,15/04/2023 00:00:00,10:44:00,42,877,16,19,31,,,,,,,,,,,,,,,71,943
M4/2694B,15/04/2023 00:00:00,10:59:00,43,889,20,27,35,,,,,,,,,,,,,,,70,971
M4/2694B,15/04/2023 00:00:00,11:14:00,44,995,15,33,18,,,,,,,,,,,,,,,70,1061
M4/2694B,15/04/2023 00:00:00,11:29:00,45,903,19,38,29,,,,,,,,,,,,,,,69,989
M4/2694B,15/04/2023 00:00:00,11:44:00,46,1033,28,20,27,,,,,,,,,,,,,,,71,1108
M4/2694B,15/04/2023 00:00:00,11:59:00,47,1054,20,23,34,,,,,,,,,,,,,,,69,1131
M4/2694B,15/04/2023 00:00:00,12:14:00,48,856,11,21,19,,,,,,,,,,,,,,,69,907
M4/2694B,15/04/2023 00:00:00,12:29:00,49,1195,27,43,37,,,,,,,,,,,,,,,70,1302
M4/2694B,15/04/2023 00:00:00,12:44:00,50,1021,14,27,25,,,,,,,,,,,,,,,70,1087
M4/2694B,15/04/2023 00:00:00,12:59:00,51,1020,20,34,25,,,,,,,,,,,,,,,69,1099
M4/2694B,15/04/2023 00:00:00,13:14:00,52,971,14,23,32,,,,,,,,,,,,,,,70,1040
M4/2694B,15/04/2023 00:00:00,13:29:00,53,981,18,21,40,,,,,,,,,,,,,,,71,1060
M4/2694B,15/04/2023 00:00:00,13:44:00,54,1027,21,27,23,,,,,,,,,,,,,,,69,1098
M4/2694B,15/04/2023 00:00:00,13:59:00,55,1047,10,31,22,,,,,,,,,,,,,,,69,1110
M4/2694B,15/04/2023 00:00:00,14:14:00,56,1035,18,37,26,,,,,,,,,,,,,,,71,1116
M4/2694B,15/04/2023 00:00:00,14:29:00,57,968,18,31,25,,,,,,,,,,,,,,,69,1042
M4/2694B,15/04/2023 00:00:00,14:44:00,58,908,8,17,20,,,,,,,,,,,,,,,69,953
M4/2694B,15/04/2023 00:00:00,14:59:00,59,853,18,21,16,,,,,,,,,,,,,,,69,908
M4/2694B,15/04/2023 00:00:00,15:14:00,60,853,12,22,21,,,,,,,,,,,,,,,68,908
M4/2694B,15/04/2023 00:00:00,15:29:00,61,883,15,23,20,,,,,,,,,,,,,,,67,941
M4/2694B,15/04/2023 00:00:00,15:44:00,62,884,15,18,16,,,,,,,,,,,,,,,70,933
M4/2694B,15/04/2023 00:00:00,15:59:00,63,868,12,27,19,,,,,,,,,,,,,,,68,926
M4/2694B,15/04/2023 00:00:00,16:14:00,64,883,9,19,23,,,,,,,,,,,,,,,66,934
M4/2694B,15/04/2023 00:00:00,16:29:00,65,874,8,19,15,,,,,,,,,,,,,,,68,916
M4/2694B,15/04/2023 00:00:00,16:44:00,66,914,12,19,13,,,,,,,,,,,,,,,68,958
M4/2694B,15/04/2023 00:00:00,16:59:00,67,840,9,16,17,,,,,,,,,,,,,,,67,882
M4/2694B,15/04/2023 00:00:00,17:14:00,68,804,15,17,11,,,,,,,,,,,,,,,67,847
M4/2694B,15/04/2023 00:00:00,17:29:00,69,805,13,23,17,,,,,,,,,,,,,,,68,858
M4/2694B,15/04/2023 00:00:00,17:44:00,70,832,10,23,18,,,,,,,,,,,,,,,68,883
M4/2694B,15/04/2023 00:00:00,17:59:00,71,737,11,17,12,,,,,,,,,,,,,,,69,777
M4/2694B,15/04/2023 00:00:00,18:14:00,72,779,10,14,22,,,,,,,,,,,,,,,69,825
M4/2694B,15/04/2023 00:00:00,18:29:00,73,761,12,14,14,,,,,,,,,,,,,,,67,801
M4/2694B,15/04/2023 00:00:00,18:44:00,74,694,8,10,17,,,,,,,,,,,,,,,69,729
M4/2694B,15/04/2023 00:00:00,18:59:00,75,606,7,12,14,,,,,,,,,,,,,,,69,639
M4/2694B,15/04/2023 00:00:00,19:14:00,76,611,6,13,15,,,,,,,,,,,,,,,68,645
M4/2694B,15/04/2023 00:00:00,19:29:00,77,544,4,11,16,,,,,,,,,,,,,,,68,575
M4/2694B,15/04/2023 00:00:00,19:44:00,78,522,9,13,14,,,,,,,,,,,,,,,67,558
M4/2694B,15/04/2023 00:00:00,19:59:00,79,458,5,15,21,,,,,,,,,,,,,,,67,499
M4/2694B,15/04/2023 00:00:00,20:14:00,80,402,5,12,9,,,,,,,,,,,,,,,67,428
M4/2694B,15/04/2023 00:00:00,20:29:00,81,410,3,12,13,,,,,,,,,,,,,,,68,438
M4/2694B,15/04/2023 00:00:00,20:44:00,82,348,1,6,26,,,,,,,,,,,,,,,66,381
M4/2694B,15/04/2023 00:00:00,20:59:00,83,324,5,4,9,,,,,,,,,,,,,,,69,342
M4/2694B,15/04/2023 00:00:00,21:14:00,84,294,1,11,11,,,,,,,,,,,,,,,68,317
M4/2694B,15/04/2023 00:00:00,21:29:00,85,310,3,13,17,,,,,,,,,,,,,,,68,343
M4/2694B,15/04/2023 00:00:00,21:44:00,86,249,4,11,10,,,,,,,,,,,,,,,66,274
M4/2694B,15/04/2023 00:00:00,21:59:00,87,234,4,7,8,,,,,,,,,,,,,,,65,253
M4/2694B,15/04/2023 00:00:00,22:14:00,88,201,1,3,7,,,,,,,,,,,,,,,67,212
M4/2694B,15/04/2023 00:00:00,22:29:00,89,192,1,4,12,,,,,,,,,,,,,,,65,209
M4/2694B,15/04/2023 00:00:00,22:44:00,90,194,1,3,5,,,,,,,,,,,,,,,67,203
M4/2694B,15/04/2023 00:00:00,22:59:00,91,188,1,3,12,,,,,,,,,,,,,,,68,204
M4/2694B,15/04/2023 00:00:00,23:14:00,92,192,2,2,5,,,,,,,,,,,,,,,66,201
M4/2694B,15/04/2023 00:00:00,23:29:00,93,175,0,5,8,,,,,,,,,,,,,,,66,188
M4/2694B,15/04/2023 00:00:00,23:44:00,94,164,1,3,8,,,,,,,,,,,,,,,67,176
M4/2694B,15/04/2023 00:00:00,23:59:00,95,106,2,2,8,,,,,,,,,,,,,,,66,118
M4/2694B,16/04/2023 00:00:00,00:14:00,0,119,1,6,5,,,,,,,,,,,,,,,66,131
M4/2694B,16/04/2023 00:00:00,00:29:00,1,119,0,2,10,,,,,,,,,,,,,,,67,131
M4/2694B,16/04/2023 00:00:00,00:44:00,2,71,1,2,12,,,,,,,,,,,,,,,66,86
M4/2694B,16/04/2023 00:00:00,00:59:00,3,91,1,1,14,,,,,,,,,,,,,,,64,107
M4/2694B,16/04/2023 00:00:00,01:14:00,4,79,1,0,9,,,,,,,,,,,,,,,64,89
M4/2694B,16/04/2023 00:00:00,01:29:00,5,56,1,0,4,,,,,,,,,,,,,,,62,61
M4/2694B,16/04/2023 00:00:00,01:44:00,6,74,0,1,8,,,,,,,,,,,,,,,63,83
M4/2694B,16/04/2023 00:00:00,01:59:00,7,48,0,1,12,,,,,,,,,,,,,,,62,61
M4/2694B,16/04/2023 00:00:00,02:14:00,8,44,0,3,13,,,,,,,,,,,,,,,62,60
M4/2694B,16/04/2023 00:00:00,02:29:00,9,39,1,2,8,,,,,,,,,,,,,,,61,50
M4/2694B,16/04/2023 00:00:00,02:44:00,10,39,1,3,8,,,,,,,,,,,,,,,62,51
M4/2694B,16/04/2023 00:00:00,02:59:00,11,36,1,3,8,,,,,,,,,,,,,,,62,48
M4/2694B,16/04/2023 00:00:00,03:14:00,12,32,0,2,10,,,,,,,,,,,,,,,61,44
M4/2694B,16/04/2023 00:00:00,03:29:00,13,32,1,1,12,,,,,,,,,,,,,,,62,46
M4/2694B,16/04/2023 00:00:00,03:44:00,14,36,0,1,14,,,,,,,,,,,,,,,62,51
M4/2694B,16/04/2023 00:00:00,03:59:00,15,46,1,0,6,,,,,,,,,,,,,,,62,53
M4/2694B,16/04/2023 00:00:00,04:14:00,16,48,1,3,16,,,,,,,,,,,,,,,61,68
M4/2694B,16/04/2023 00:00:00,04:29:00,17,43,2,4,8,,,,,,,,,,,,,,,61,57
M4/2694B,16/04/2023 00:00:00,04:44:00,18,56,1,2,11,,,,,,,,,,,,,,,63,70
M4/2694B,16/04/2023 00:00:00,04:59:00,19,56,0,4,9,,,,,,,,,,,,,,,63,69
M4/2694B,16/04/2023 00:00:00,05:14:00,20,59,2,2,19,,,,,,,,,,,,,,,65,82
M4/2694B,16/04/2023 00:00:00,05:29:00,21,73,0,1,13,,,,,,,,,,,,,,,66,87
M4/2694B,16/04/2023 00:00:00,05:44:00,22,89,1,5,12,,,,,,,,,,,,,,,64,107
M4/2694B,16/04/2023 00:00:00,05:59:00,23,114,0,4,8,,,,,,,,,,,,,,,66,126
M4/2694B,16/04/2023 00:00:00,06:14:00,24,103,1,1,17,,,,,,,,,,,,,,,66,122
M4/2694B,16/04/2023 00:00:00,06:29:00,25,135,1,7,8,,,,,,,,,,,,,,,66,151
M4/2694B,16/04/2023 00:00:00,06:44:00,26,135,0,6,10,,,,,,,,,,,,,,,65,151
M4/2694B,16/04/2023 00:00:00,06:59:00,27,131,1,4,10,,,,,,,,,,,,,,,68,146
M4/2694B,16/04/2023 00:00:00,07:14:00,28,142,0,8,10,,,,,,,,,,,,,,,67,160
M4/2694B,16/04/2023 00:00:00,07:29:00,29,165,2,5,12,,,,,,,,,,,,,,,67,184
M4/2694B,16/04/2023 00:00:00,07:44:00,30,207,5,7,23,,,,,,,,,,,,,,,68,242
M4/2694B,16/04/2023 00:00:00,07:59:00,31,186,1,6,13,,,,,,,,,,,,,,,68,206
M4/2694B,16/04/2023 00:00:00,08:14:00,32,256,3,5,17,,,,,,,,,,,,,,,69,281
M4/2694B,16/04/2023 00:00:00,08:29:00,33,312,5,9,18,,,,,,,,,,,,,,,70,344
M4/2694B,16/04/2023 00:00:00,08:44:00,34,337,4,13,15,,,,,,,,,,,,,,,67,369
M4/2694B,16/04/2023 00:00:00,08:59:00,35,389,3,8,11,,,,,,,,,,,,,,,66,411
M4/2694B,16/04/2023 00:00:00,09:14:00,36,404,5,13,14,,,,,,,,,,,,,,,69,436
M4/2694B,16/04/2023 00:00:00,09:29:00,37,489,5,8,18,,,,,,,,,,,,,,,70,520
M4/2694B,16/04/2023 00:00:00,09:44:00,38,505,4,7,4,,,,,,,,,,,,,,,69,520
M4/2694B,16/04/2023 00:00:00,09:59:00,39,565,7,10,17,,,,,,,,,,,,,,,69,599
M4/2694B,16/04/2023 00:00:00,10:14:00,40,604,4,13,12,,,,,,,,,,,,,,,69,633
M4/2694B,16/04/2023 00:00:00,10:29:00,41,621,6,16,11,,,,,,,,,,,,,,,69,654
M4/2694B,16/04/2023 00:00:00,10:44:00,42,633,5,21,10,,,,,,,,,,,,,,,69,669
M4/2694B,16/04/2023 00:00:00,10:59:00,43,702,9,19,19,,,,,,,,,,,,,,,70,749
M4/2694B,16/04/2023 00:00:00,11:14:00,44,803,6,13,13,,,,,,,,,,,,,,,70,835
M4/2694B,16/04/2023 00:00:00,11:29:00,45,849,15,18,28,,,,,,,,,,,,,,,72,910
M4/2694B,16/04/2023 00:00:00,11:44:00,46,867,12,36,13,,,,,,,,,,,,,,,70,928
M4/2694B,16/04/2023 00:00:00,11:59:00,47,995,8,20,14,,,,,,,,,,,,,,,70,1037
M4/2694B,16/04/2023 00:00:00,12:14:00,48,970,5,19,16,,,,,,,,,,,,,,,71,1010
M4/2694B,16/04/2023 00:00:00,12:29:00,49,957,14,26,23,,,,,,,,,,,,,,,71,1020
M4/2694B,16/04/2023 00:00:00,12:44:00,50,994,17,29,15,,,,,,,,,,,,,,,71,1055
M4/2694B,16/04/2023 00:00:00,12:59:00,51,1082,14,39,28,,,,,,,,,,,,,,,69,1163
M4/2694B,16/04/2023 00:00:00,13:14:00,52,1037,17,24,16,,,,,,,,,,,,,,,70,1094
M4/2694B,16/04/2023 00:00:00,13:29:00,53,1027,14,27,22,,,,,,,,,,,,,,,69,1090
M4/2694B,16/04/2023 00:00:00,13:44:00,54,966,11,30,14,,,,,,,,,,,,,,,72,1021
M4/2694B,16/04/2023 00:00:00,13:59:00,55,997,19,28,25,,,,,,,,,,,,,,,72,1069
M4/2694B,16/04/2023 00:00:00,14:14:00,56,1042,20,17,22,,,,,,,,,,,,,,,71,1101
M4/2694B,16/04/2023 00:00:00,14:29:00,57,1016,5,32,29,,,,,,,,,,,,,,,70,1082
M4/2694B,16/04/2023 00:00:00,14:44:00,58,1039,12,29,19,,,,,,,,,,,,,,,71,1099
M4/2694B,16/04/2023 00:00:00,14:59:00,59,1027,10,29,24,,,,,,,,,,,,,,,71,1090
M4/2694B,16/04/2023 00:00:00,15:14:00,60,1057,12,38,16,,,,,,,,,,,,,,,70,1123
M4/2694B,16/04/2023 00:00:00,15:29:00,61,1105,10,22,15,,,,,,,,,,,,,,,69,1152
M4/2694B,16/04/2023 00:00:00,15:44:00,62,1048,17,22,26,,,,,,,,,,,,,,,70,1113
M4/2694B,16/04/2023 00:00:00,15:59:00,63,1062,15,27,13,,,,,,,,,,,,,,,69,1117
M4/2694B,16/04/2023 00:00:00,16:14:00,64,1106,13,33,12,,,,,,,,,,,,,,,69,1164
M4/2694B,16/04/2023 00:00:00,16:29:00,65,1196,10,32,28,,,,,,,,,,,,,,,70,1266
M4/2694B,16/04/2023 00:00:00,16:44:00,66,1107,18,25,27,,,,,,,,,,,,,,,69,1177
M4/2694B,16/04/2023 00:00:00,16:59:00,67,1230,17,36,24,,,,,,,,,,,,,,,71,1307
M4/2694B,16/04/2023 00:00:00,17:14:00,68,1155,22,34,19,,,,,,,,,,,,,,,70,1230
M4/2694B,16/04/2023 00:00:00,17:29:00,69,1120,19,28,25,,,,,,,,,,,,,,,71,1192
M4/2694B,16/04/2023 00:00:00,17:44:00,70,1074,17,36,19,,,,,,,,,,,,,,,69,1146
M4/2694B,16/04/2023 00:00:00,17:59:00,71,1063,14,27,24,,,,,,,,,,,,,,,69,1128
M4/2694B,16/04/2023 00:00:00,18:14:00,72,1035,21,28,28,,,,,,,,,,,,,,,71,1112
M4/2694B,16/04/2023 00:00:00,18:29:00,73,937,13,29,18,,,,,,,,,,,,,,,70,997
M4/2694B,16/04/2023 00:00:00,18:44:00,74,890,26,24,35,,,,,,,,,,,,,,,69,975
M4/2694B,16/04/2023 00:00:00,18:59:00,75,831,19,27,18,,,,,,,,,,,,,,,65,895
M4/2694B,16/04/2023 00:00:00,19:14:00,76,773,11,20,23,,,,,,,,,,,,,,,68,827
M4/2694B,16/04/2023 00:00:00,19:29:00,77,751,18,26,14,,,,,,,,,,,,,,,65,809
M4/2694B,16/04/2023 00:00:00,19:44:00,78,712,18,19,24,,,,,,,,,,,,,,,66,773
M4/2694B,16/04/2023 00:00:00,19:59:00,79,692,12,18,24,,,,,,,,,,,,,,,69,746
M4/2694B,16/04/2023 00:00:00,20:14:00,80,571,5,12,23,,,,,,,,,,,,,,,68,611
M4/2694B,16/04/2023 00:00:00,20:29:00,81,500,8,16,11,,,,,,,,,,,,,,,68,535
M4/2694B,16/04/2023 00:00:00,20:44:00,82,513,6,9,11,,,,,,,,,,,,,,,69,539
M4/2694B,16/04/2023 00:00:00,20:59:00,83,439,2,14,22,,,,,,,,,,,,,,,70,477
M4/2694B,16/04/2023 00:00:00,21:14:00,84,408,4,13,15,,,,,,,,,,,,,,,68,440
M4/2694B,16/04/2023 00:00:00,21:29:00,85,368,2,12,17,,,,,,,,,,,,,,,70,399
M4/2694B,16/04/2023 00:00:00,21:44:00,86,328,5,7,14,,,,,,,,,,,,,,,70,354
M4/2694B,16/04/2023 00:00:00,21:59:00,87,250,1,9,20,,,,,,,,,,,,,,,68,280
M4/2694B,16/04/2023 00:00:00,22:14:00,88,231,3,2,7,,,,,,,,,,,,,,,69,243
M4/2694B,16/04/2023 00:00:00,22:29:00,89,213,4,5,12,,,,,,,,,,,,,,,67,234
M4/2694B,16/04/2023 00:00:00,22:44:00,90,165,2,5,16,,,,,,,,,,,,,,,66,188
M4/2694B,16/04/2023 00:00:00,22:59:00,91,148,1,2,9,,,,,,,,,,,,,,,65,160
M4/2694B,16/04/2023 00:00:00,23:14:00,92,132,0,2,7,,,,,,,,,,,,,,,66,141
M4/2694B,16/04/2023 00:00:00,23:29:00,93,120,3,2,5,,,,,,,,,,,,,,,67,130
M4/2694B,16/04/2023 00:00:00,23:44:00,94,176,2,2,8,,,,,,,,,,,,,,,69,188
M4/2694B,16/04/2023 00:00:00,23:59:00,95,88,0,3,13,,,,,,,,,,,,,,,68,104
M4/2694B,17/04/2023 00:00:00,00:14:00,0,80,1,0,11,,,,,,,,,,,,,,,66,92
M4/2694B,17/04/2023 00:00:00,00:29:00,1,67,1,0,8,,,,,,,,,,,,,,,65,76
M4/2694B,17/04/2023 00:00:00,00:44:00,2,49,1,1,14,,,,,,,,,,,,,,,65,65
M4/2694B,17/04/2023 00:00:00,00:59:00,3,44,1,2,10,,,,,,,,,,,,,,,66,57
M4/2694B,17/04/2023 00:00:00,01:14:00,4,42,1,2,16,,,,,,,,,,,,,,,65,61
M4/2694B,17/04/2023 00:00:00,01:29:00,5,39,0,2,9,,,,,,,,,,,,,,,65,50
M4/2694B,17/04/2023 00:00:00,01:44:00,6,43,0,2,14,,,,,,,,,,,,,,,64,59
M4/2694B,17/04/2023 00:00:00,01:59:00,7,36,1,2,11,,,,,,,,,,,,,,,63,50
M4/2694B,17/04/2023 00:00:00,02:14:00,8,18,0,2,15,,,,,,,,,,,,,,,62,35
M4/2694B,17/04/2023 00:00:00,02:29:00,9,31,0,3,10,,,,,,,,,,,,,,,63,44
M4/2694B,17/04/2023 00:00:00,02:44:00,10,39,1,3,12,,,,,,,,,,,,,,,64,55
M4/2694B,17/04/2023 00:00:00,02:59:00,11,39,1,1,12,,,,,,,,,,,,,,,66,53
M4/2694B,17/04/2023 00:00:00,03:14:00,12,30,0,1,18,,,,,,,,,,,,,,,66,49
M4/2694B,17/04/2023 00:00:00,03:29:00,13,45,1,5,16,,,,,,,,,,,,,,,64,67
M4/2694B,17/04/2023 00:00:00,03:44:00,14,47,1,7,16,,,,,,,,,,,,,,,63,71
M4/2694B,17/04/2023 00:00:00,03:59:00,15,55,0,5,19,,,,,,,,,,,,,,,66,79
M4/2694B,17/04/2023 00:00:00,04:14:00,16,54,0,9,21,,,,,,,,,,,,,,,68,84
M4/2694B,17/04/2023 00:00:00,04:29:00,17,92,0,3,18,,,,,,,,,,,,,,,67,113
M4/2694B,17/04/2023 00:00:00,04:44:00,18,121,1,12,33,,,,,,,,,,,,,,,66,167
M4/2694B,17/04/2023 00:00:00,04:59:00,19,140,1,6,28,,,,,,,,,,,,,,,67,175
M4/2694B,17/04/2023 00:00:00,05:14:00,20,171,4,10,37,,,,,,,,,,,,,,,65,222
M4/2694B,17/04/2023 00:00:00,05:29:00,21,260,6,14,40,,,,,,,,,,,,,,,66,320
M4/2694B,17/04/2023 00:00:00,05:44:00,22,320,7,23,34,,,,,,,,,,,,,,,67,384
M4/2694B,17/04/2023 00:00:00,05:59:00,23,433,6,25,42,,,,,,,,,,,,,,,67,506
M4/2694B,17/04/2023 00:00:00,06:14:00,24,557,15,27,42,,,,,,,,,,,,,,,67,641
M4/2694B,17/04/2023 00:00:00,06:29:00,25,659,11,35,51,,,,,,,,,,,,,,,68,756
M4/2694B,17/04/2023 00:00:00,06:44:00,26,817,22,46,68,,,,,,,,,,,,,,,68,953
M4/2694B,17/04/2023 00:00:00,06:59:00,27,870,18,55,52,,,,,,,,,,,,,,,68,995
M4/2694B,17/04/2023 00:00:00,07:14:00,28,934,32,45,57,,,,,,,,,,,,,,,69,1068
M4/2694B,17/04/2023 00:00:00,07:29:00,29,1053,33,54,52,,,,,,,,,,,,,,,69,1192
M4/2694B,17/04/2023 00:00:00,07:44:00,30,1129,32,46,63,,,,,,,,,,,,,,,68,1270
M4/2694B,17/04/2023 00:00:00,07:59:00,31,1119,28,51,63,,,,,,,,,,,,,,,69,1261
M4/2694B,17/04/2023 00:00:00,08:14:00,32,971,28,44,63,,,,,,,,,,,,,,,68,1106
M4/2694B,17/04/2023 00:00:00,08:29:00,33,1001,21,60,53,,,,,,,,,,,,,,,68,1135
M4/2694B,17/04/2023 00:00:00,08:44:00,34,928,17,43,53,,,,,,,,,,,,,,,69,1041
M4/2694B,17/04/2023 00:00:00,08:59:00,35,866,17,51,78,,,,,,,,,,,,,,,68,1012
M4/2694B,17/04/2023 00:00:00,09:14:00,36,732,14,39,51,,,,,,,,,,,,,,,70,836
M4/2694B,17/04/2023 00:00:00,09:29:00,37,793,14,48,55,,,,,,,,,,,,,,,69,910
M4/2694B,17/04/2023 00:00:00,09:44:00,38,765,18,33,62,,,,,,,,,,,,,,,67,878
M4/2694B,17/04/2023 00:00:00,09:59:00,39,668,17,32,61,,,,,,,,,,,,,,,70,778
M4/2694B,17/04/2023 00:00:00,10:14:00,40,654,17,45,66,,,,,,,,,,,,,,,70,782
M4/2694B,17/04/2023 00:00:00,10:29:00,41,651,30,31,64,,,,,,,,,,,,,,,68,776
M4/2694B,17/04/2023 00:00:00,10:44:00,42,684,16,47,75,,,,,,,,,,,,,,,69,822
M4/2694B,17/04/2023 00:00:00,10:59:00,43,626,27,54,71,,,,,,,,,,,,,,,62,778
M4/2694B,17/04/2023 00:00:00,11:14:00,44,718,13,32,67,,,,,,,,,,,,,,,67,830
M4/2694B,17/04/2023 00:00:00,11:29:00,45,657,28,49,81,,,,,,,,,,,,,,,63,815
M4/2694B,17/04/2023 00:00:00,11:44:00,46,627,32,60,67,,,,,,,,,,,,,,,56,786
M4/2694B,17/04/2023 00:00:00,11:59:00,47,666,22,38,70,,,,,,,,,,,,,,,68,796
M4/2694B,17/04/2023 00:00:00,12:14:00,48,648,23,35,61,,,,,,,,,,,,,,,68,767
