Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M4/2694B,25/01/2022 00:00:00,12:29:00,49,517,19,34,66,,,,,,,,,,,,,,,67,636
M4/2694B,25/01/2022 00:00:00,12:44:00,50,491,17,44,77,,,,,,,,,,,,,,,65,629
M4/2694B,25/01/2022 00:00:00,12:59:00,51,503,14,35,77,,,,,,,,,,,,,,,65,629
M4/2694B,25/01/2022 00:00:00,13:14:00,52,529,22,36,72,,,,,,,,,,,,,,,64,659
M4/2694B,25/01/2022 00:00:00,13:29:00,53,548,19,36,78,,,,,,,,,,,,,,,65,681
M4/2694B,25/01/2022 00:00:00,13:44:00,54,487,12,44,72,,,,,,,,,,,,,,,66,615
M4/2694B,25/01/2022 00:00:00,13:59:00,55,535,19,41,73,,,,,,,,,,,,,,,68,668
M4/2694B,25/01/2022 00:00:00,14:14:00,56,544,23,38,73,,,,,,,,,,,,,,,65,678
M4/2694B,25/01/2022 00:00:00,14:29:00,57,573,22,33,67,,,,,,,,,,,,,,,64,695
M4/2694B,25/01/2022 00:00:00,14:44:00,58,555,23,43,67,,,,,,,,,,,,,,,64,688
M4/2694B,25/01/2022 00:00:00,14:59:00,59,516,12,28,68,,,,,,,,,,,,,,,64,624
M4/2694B,25/01/2022 00:00:00,15:14:00,60,595,19,20,64,,,,,,,,,,,,,,,64,698
M4/2694B,25/01/2022 00:00:00,15:29:00,61,643,18,29,54,,,,,,,,,,,,,,,67,744
M4/2694B,25/01/2022 00:00:00,15:44:00,62,647,19,38,66,,,,,,,,,,,,,,,67,770
M4/2694B,25/01/2022 00:00:00,15:59:00,63,625,9,27,49,,,,,,,,,,,,,,,65,710
M4/2694B,25/01/2022 00:00:00,16:14:00,64,700,19,27,66,,,,,,,,,,,,,,,65,812
M4/2694B,25/01/2022 00:00:00,16:29:00,65,742,9,26,51,,,,,,,,,,,,,,,64,828
M4/2694B,25/01/2022 00:00:00,16:44:00,66,737,15,40,64,,,,,,,,,,,,,,,65,856
M4/2694B,25/01/2022 00:00:00,16:59:00,67,756,15,28,52,,,,,,,,,,,,,,,65,851
M4/2694B,25/01/2022 00:00:00,17:14:00,68,746,9,16,51,,,,,,,,,,,,,,,65,822
M4/2694B,25/01/2022 00:00:00,17:29:00,69,783,13,30,34,,,,,,,,,,,,,,,66,860
M4/2694B,25/01/2022 00:00:00,17:44:00,70,791,12,18,32,,,,,,,,,,,,,,,66,853
M4/2694B,25/01/2022 00:00:00,17:59:00,71,727,11,13,52,,,,,,,,,,,,,,,66,803
M4/2694B,25/01/2022 00:00:00,18:14:00,72,698,6,12,32,,,,,,,,,,,,,,,66,748
M4/2694B,25/01/2022 00:00:00,18:29:00,73,613,14,14,48,,,,,,,,,,,,,,,67,689
M4/2694B,25/01/2022 00:00:00,18:44:00,74,490,6,11,39,,,,,,,,,,,,,,,66,546
M4/2694B,25/01/2022 00:00:00,18:59:00,75,438,5,4,32,,,,,,,,,,,,,,,67,479
M4/2694B,25/01/2022 00:00:00,19:14:00,76,415,7,11,42,,,,,,,,,,,,,,,66,475
M4/2694B,25/01/2022 00:00:00,19:29:00,77,331,6,16,40,,,,,,,,,,,,,,,66,393
M4/2694B,25/01/2022 00:00:00,19:44:00,78,302,4,9,36,,,,,,,,,,,,,,,66,351
M4/2694B,25/01/2022 00:00:00,19:59:00,79,295,1,8,31,,,,,,,,,,,,,,,65,335
M4/2694B,25/01/2022 00:00:00,20:14:00,80,270,7,10,33,,,,,,,,,,,,,,,66,320
M4/2694B,25/01/2022 00:00:00,20:29:00,81,226,4,13,32,,,,,,,,,,,,,,,66,275
M4/2694B,25/01/2022 00:00:00,20:44:00,82,218,2,6,32,,,,,,,,,,,,,,,64,258
M4/2694B,25/01/2022 00:00:00,20:59:00,83,175,0,2,22,,,,,,,,,,,,,,,64,199
M4/2694B,25/01/2022 00:00:00,21:14:00,84,130,2,7,21,,,,,,,,,,,,,,,66,160
M4/2694B,25/01/2022 00:00:00,21:29:00,85,12,0,1,2,,,,,,,,,,,,,,,65,15
M4/2694B,25/01/2022 00:00:00,21:44:00,86,2,0,0,1,,,,,,,,,,,,,,,63,3
M4/2694B,25/01/2022 00:00:00,21:59:00,87,0,0,1,0,,,,,,,,,,,,,,,64,1
M4/2694B,25/01/2022 00:00:00,22:14:00,88,8,1,0,1,,,,,,,,,,,,,,,70,10
M4/2694B,25/01/2022 00:00:00,22:29:00,89,8,2,0,0,,,,,,,,,,,,,,,75,10
M4/2694B,25/01/2022 00:00:00,22:44:00,90,9,0,0,0,,,,,,,,,,,,,,,73,9
M4/2694B,25/01/2022 00:00:00,22:59:00,91,11,0,0,0,,,,,,,,,,,,,,,77,11
M4/2694B,25/01/2022 00:00:00,23:14:00,92,0,0,0,0,,,,,,,,,,,,,,,0,0
M4/2694B,25/01/2022 00:00:00,23:29:00,93,0,0,1,8,,,,,,,,,,,,,,,67,9
M4/2694B,25/01/2022 00:00:00,23:44:00,94,0,0,1,3,,,,,,,,,,,,,,,63,4
M4/2694B,25/01/2022 00:00:00,23:59:00,95,0,0,1,0,,,,,,,,,,,,,,,60,1
M4/2694B,26/01/2022 00:00:00,00:14:00,0,1,0,0,3,,,,,,,,,,,,,,,66,4
M4/2694B,26/01/2022 00:00:00,00:29:00,1,0,0,0,0,,,,,,,,,,,,,,,0,0
M4/2694B,26/01/2022 00:00:00,00:44:00,2,0,0,0,4,,,,,,,,,,,,,,,60,4
M4/2694B,26/01/2022 00:00:00,00:59:00,3,0,0,0,2,,,,,,,,,,,,,,,73,2
M4/2694B,26/01/2022 00:00:00,01:14:00,4,0,0,0,2,,,,,,,,,,,,,,,63,2
M4/2694B,26/01/2022 00:00:00,01:29:00,5,0,0,0,3,,,,,,,,,,,,,,,61,3
M4/2694B,26/01/2022 00:00:00,01:44:00,6,0,0,0,0,,,,,,,,,,,,,,,0,0
M4/2694B,26/01/2022 00:00:00,01:59:00,7,0,0,0,0,,,,,,,,,,,,,,,0,0
M4/2694B,26/01/2022 00:00:00,02:14:00,8,0,0,0,1,,,,,,,,,,,,,,,60,1
M4/2694B,26/01/2022 00:00:00,02:29:00,9,2,0,0,4,,,,,,,,,,,,,,,61,6
M4/2694B,26/01/2022 00:00:00,02:44:00,10,0,0,1,3,,,,,,,,,,,,,,,60,4
M4/2694B,26/01/2022 00:00:00,02:59:00,11,0,0,1,1,,,,,,,,,,,,,,,71,2
M4/2694B,26/01/2022 00:00:00,03:14:00,12,1,0,2,5,,,,,,,,,,,,,,,61,8
M4/2694B,26/01/2022 00:00:00,03:29:00,13,0,0,0,1,,,,,,,,,,,,,,,79,1
M4/2694B,26/01/2022 00:00:00,03:44:00,14,0,0,0,5,,,,,,,,,,,,,,,60,5
M4/2694B,26/01/2022 00:00:00,03:59:00,15,0,0,1,6,,,,,,,,,,,,,,,63,7
M4/2694B,26/01/2022 00:00:00,04:14:00,16,1,0,0,6,,,,,,,,,,,,,,,61,7
M4/2694B,26/01/2022 00:00:00,04:29:00,17,2,0,2,4,,,,,,,,,,,,,,,65,8
M4/2694B,26/01/2022 00:00:00,04:44:00,18,3,0,1,5,,,,,,,,,,,,,,,57,9
M4/2694B,26/01/2022 00:00:00,04:59:00,19,31,1,1,22,,,,,,,,,,,,,,,60,55
M4/2694B,26/01/2022 00:00:00,05:14:00,20,81,5,8,29,,,,,,,,,,,,,,,60,123
M4/2694B,26/01/2022 00:00:00,05:29:00,21,115,1,17,58,,,,,,,,,,,,,,,61,191
M4/2694B,26/01/2022 00:00:00,05:44:00,22,188,3,15,54,,,,,,,,,,,,,,,63,260
M4/2694B,26/01/2022 00:00:00,05:59:00,23,223,4,18,71,,,,,,,,,,,,,,,65,316
M4/2694B,26/01/2022 00:00:00,06:14:00,24,341,9,33,72,,,,,,,,,,,,,,,66,455
M4/2694B,26/01/2022 00:00:00,06:29:00,25,421,16,31,59,,,,,,,,,,,,,,,66,527
M4/2694B,26/01/2022 00:00:00,06:44:00,26,528,9,52,66,,,,,,,,,,,,,,,67,655
M4/2694B,26/01/2022 00:00:00,06:59:00,27,569,22,37,78,,,,,,,,,,,,,,,66,706
M4/2694B,26/01/2022 00:00:00,07:14:00,28,739,15,40,68,,,,,,,,,,,,,,,66,862
M4/2694B,26/01/2022 00:00:00,07:29:00,29,818,24,55,54,,,,,,,,,,,,,,,67,951
M4/2694B,26/01/2022 00:00:00,07:44:00,30,873,23,58,55,,,,,,,,,,,,,,,67,1009
M4/2694B,26/01/2022 00:00:00,07:59:00,31,844,25,50,50,,,,,,,,,,,,,,,67,969
M4/2694B,26/01/2022 00:00:00,08:14:00,32,838,25,43,64,,,,,,,,,,,,,,,68,970
M4/2694B,26/01/2022 00:00:00,08:29:00,33,818,17,47,61,,,,,,,,,,,,,,,67,943
M4/2694B,26/01/2022 00:00:00,08:44:00,34,737,16,31,56,,,,,,,,,,,,,,,67,840
M4/2694B,26/01/2022 00:00:00,08:59:00,35,653,16,20,55,,,,,,,,,,,,,,,67,744
M4/2694B,26/01/2022 00:00:00,09:14:00,36,673,10,41,56,,,,,,,,,,,,,,,68,780
M4/2694B,26/01/2022 00:00:00,09:29:00,37,596,13,45,54,,,,,,,,,,,,,,,67,708
M4/2694B,26/01/2022 00:00:00,09:44:00,38,562,14,35,56,,,,,,,,,,,,,,,67,667
M4/2694B,26/01/2022 00:00:00,09:59:00,39,509,20,41,56,,,,,,,,,,,,,,,67,626
M4/2694B,26/01/2022 00:00:00,10:14:00,40,490,16,38,57,,,,,,,,,,,,,,,67,601
M4/2694B,26/01/2022 00:00:00,10:29:00,41,514,22,32,59,,,,,,,,,,,,,,,66,627
M4/2694B,26/01/2022 00:00:00,10:44:00,42,473,15,39,56,,,,,,,,,,,,,,,65,583
M4/2694B,26/01/2022 00:00:00,10:59:00,43,487,16,37,71,,,,,,,,,,,,,,,67,611
M4/2694B,26/01/2022 00:00:00,11:14:00,44,443,19,37,56,,,,,,,,,,,,,,,67,555
M4/2694B,26/01/2022 00:00:00,11:29:00,45,456,13,32,72,,,,,,,,,,,,,,,65,573
M4/2694B,26/01/2022 00:00:00,11:44:00,46,600,12,41,76,,,,,,,,,,,,,,,66,729
M4/2694B,26/01/2022 00:00:00,11:59:00,47,559,17,40,82,,,,,,,,,,,,,,,66,698
M4/2694B,26/01/2022 00:00:00,12:14:00,48,498,15,31,91,,,,,,,,,,,,,,,65,635
M4/2694B,26/01/2022 00:00:00,12:29:00,49,491,18,31,67,,,,,,,,,,,,,,,67,607
M4/2694B,26/01/2022 00:00:00,12:44:00,50,501,17,32,87,,,,,,,,,,,,,,,66,637
M4/2694B,26/01/2022 00:00:00,12:59:00,51,470,21,22,76,,,,,,,,,,,,,,,65,589
M4/2694B,26/01/2022 00:00:00,13:14:00,52,511,20,34,87,,,,,,,,,,,,,,,66,652
M4/2694B,26/01/2022 00:00:00,13:29:00,53,541,13,35,84,,,,,,,,,,,,,,,67,673
M4/2694B,26/01/2022 00:00:00,13:44:00,54,594,25,34,70,,,,,,,,,,,,,,,67,723
M4/2694B,26/01/2022 00:00:00,13:59:00,55,546,19,36,83,,,,,,,,,,,,,,,66,684
M4/2694B,26/01/2022 00:00:00,14:14:00,56,593,10,44,70,,,,,,,,,,,,,,,65,717
M4/2694B,26/01/2022 00:00:00,14:29:00,57,561,17,46,77,,,,,,,,,,,,,,,64,701
M4/2694B,26/01/2022 00:00:00,14:44:00,58,605,15,36,62,,,,,,,,,,,,,,,66,718
M4/2694B,26/01/2022 00:00:00,14:59:00,59,615,15,42,64,,,,,,,,,,,,,,,66,736
M4/2694B,26/01/2022 00:00:00,15:14:00,60,598,23,23,62,,,,,,,,,,,,,,,68,706
M4/2694B,26/01/2022 00:00:00,15:29:00,61,603,12,42,66,,,,,,,,,,,,,,,66,723
M4/2694B,26/01/2022 00:00:00,15:44:00,62,770,25,37,71,,,,,,,,,,,,,,,67,903
M4/2694B,26/01/2022 00:00:00,15:59:00,63,664,18,35,62,,,,,,,,,,,,,,,67,779
M4/2694B,26/01/2022 00:00:00,16:14:00,64,734,16,29,66,,,,,,,,,,,,,,,66,845
M4/2694B,26/01/2022 00:00:00,16:29:00,65,825,16,27,62,,,,,,,,,,,,,,,66,930
M4/2694B,26/01/2022 00:00:00,16:44:00,66,779,14,35,46,,,,,,,,,,,,,,,67,874
M4/2694B,26/01/2022 00:00:00,16:59:00,67,737,13,22,53,,,,,,,,,,,,,,,66,825
M4/2694B,26/01/2022 00:00:00,17:14:00,68,829,17,23,61,,,,,,,,,,,,,,,66,930
M4/2694B,26/01/2022 00:00:00,17:29:00,69,774,19,24,53,,,,,,,,,,,,,,,66,870
M4/2694B,26/01/2022 00:00:00,17:44:00,70,758,16,17,47,,,,,,,,,,,,,,,66,838
M4/2694B,26/01/2022 00:00:00,17:59:00,71,711,14,25,57,,,,,,,,,,,,,,,66,807
M4/2694B,26/01/2022 00:00:00,18:14:00,72,686,18,20,34,,,,,,,,,,,,,,,65,758
M4/2694B,26/01/2022 00:00:00,18:29:00,73,619,14,24,59,,,,,,,,,,,,,,,64,716
M4/2694B,26/01/2022 00:00:00,18:44:00,74,510,27,39,48,,,,,,,,,,,,,,,34,624
M4/2694B,26/01/2022 00:00:00,18:59:00,75,283,34,50,74,,,,,,,,,,,,,,,13,441
M4/2694B,26/01/2022 00:00:00,19:14:00,76,392,55,69,44,,,,,,,,,,,,,,,9,560
M4/2694B,26/01/2022 00:00:00,19:29:00,77,342,29,50,40,,,,,,,,,,,,,,,13,461
M4/2694B,26/01/2022 00:00:00,19:44:00,78,353,10,24,36,,,,,,,,,,,,,,,35,423
M4/2694B,26/01/2022 00:00:00,19:59:00,79,309,11,21,35,,,,,,,,,,,,,,,38,376
M4/2694B,26/01/2022 00:00:00,20:14:00,80,293,14,25,24,,,,,,,,,,,,,,,36,356
M4/2694B,26/01/2022 00:00:00,20:29:00,81,287,4,15,25,,,,,,,,,,,,,,,58,331
M4/2694B,26/01/2022 00:00:00,20:44:00,82,241,4,4,35,,,,,,,,,,,,,,,66,284
M4/2694B,26/01/2022 00:00:00,20:59:00,83,206,4,3,30,,,,,,,,,,,,,,,63,243
M4/2694B,26/01/2022 00:00:00,21:14:00,84,189,2,4,34,,,,,,,,,,,,,,,65,229
M4/2694B,26/01/2022 00:00:00,21:29:00,85,186,3,5,17,,,,,,,,,,,,,,,62,211
M4/2694B,26/01/2022 00:00:00,21:44:00,86,186,0,7,30,,,,,,,,,,,,,,,62,223
M4/2694B,26/01/2022 00:00:00,21:59:00,87,131,2,5,24,,,,,,,,,,,,,,,63,162
M4/2694B,26/01/2022 00:00:00,22:14:00,88,112,0,0,14,,,,,,,,,,,,,,,63,126
M4/2694B,26/01/2022 00:00:00,22:29:00,89,157,2,3,19,,,,,,,,,,,,,,,63,181
M4/2694B,26/01/2022 00:00:00,22:44:00,90,112,1,5,20,,,,,,,,,,,,,,,63,138
M4/2694B,26/01/2022 00:00:00,22:59:00,91,95,2,5,16,,,,,,,,,,,,,,,62,118
M4/2694B,26/01/2022 00:00:00,23:14:00,92,92,1,3,12,,,,,,,,,,,,,,,64,108
M4/2694B,26/01/2022 00:00:00,23:29:00,93,82,0,4,16,,,,,,,,,,,,,,,65,102
M4/2694B,26/01/2022 00:00:00,23:44:00,94,68,0,2,20,,,,,,,,,,,,,,,64,90
M4/2694B,26/01/2022 00:00:00,23:59:00,95,54,1,2,26,,,,,,,,,,,,,,,65,83
M4/2694B,27/01/2022 00:00:00,00:14:00,0,36,2,3,22,,,,,,,,,,,,,,,65,63
M4/2694B,27/01/2022 00:00:00,00:29:00,1,29,1,3,26,,,,,,,,,,,,,,,62,59
M4/2694B,27/01/2022 00:00:00,00:44:00,2,31,2,3,18,,,,,,,,,,,,,,,62,54
M4/2694B,27/01/2022 00:00:00,00:59:00,3,22,1,4,24,,,,,,,,,,,,,,,62,51
M4/2694B,27/01/2022 00:00:00,01:14:00,4,30,1,5,21,,,,,,,,,,,,,,,64,57
M4/2694B,27/01/2022 00:00:00,01:29:00,5,16,0,3,24,,,,,,,,,,,,,,,62,43
M4/2694B,27/01/2022 00:00:00,01:44:00,6,20,0,4,29,,,,,,,,,,,,,,,62,53
M4/2694B,27/01/2022 00:00:00,01:59:00,7,20,0,1,16,,,,,,,,,,,,,,,63,37
M4/2694B,27/01/2022 00:00:00,02:14:00,8,19,1,6,14,,,,,,,,,,,,,,,62,40
M4/2694B,27/01/2022 00:00:00,02:29:00,9,24,2,1,12,,,,,,,,,,,,,,,62,39
M4/2694B,27/01/2022 00:00:00,02:44:00,10,13,1,5,22,,,,,,,,,,,,,,,61,41
M4/2694B,27/01/2022 00:00:00,02:59:00,11,18,2,7,19,,,,,,,,,,,,,,,61,46
M4/2694B,27/01/2022 00:00:00,03:14:00,12,20,0,2,26,,,,,,,,,,,,,,,61,48
M4/2694B,27/01/2022 00:00:00,03:29:00,13,21,1,6,18,,,,,,,,,,,,,,,61,46
M4/2694B,27/01/2022 00:00:00,03:44:00,14,30,1,1,21,,,,,,,,,,,,,,,61,53
M4/2694B,27/01/2022 00:00:00,03:59:00,15,37,0,6,19,,,,,,,,,,,,,,,61,62
M4/2694B,27/01/2022 00:00:00,04:14:00,16,28,1,1,25,,,,,,,,,,,,,,,62,55
M4/2694B,27/01/2022 00:00:00,04:29:00,17,42,1,5,24,,,,,,,,,,,,,,,61,72
M4/2694B,27/01/2022 00:00:00,04:44:00,18,57,1,3,37,,,,,,,,,,,,,,,62,98
M4/2694B,27/01/2022 00:00:00,04:59:00,19,62,3,4,31,,,,,,,,,,,,,,,62,100
M4/2694B,27/01/2022 00:00:00,05:14:00,20,86,3,8,28,,,,,,,,,,,,,,,64,125
M4/2694B,27/01/2022 00:00:00,05:29:00,21,135,5,18,52,,,,,,,,,,,,,,,62,210
M4/2694B,27/01/2022 00:00:00,05:44:00,22,181,8,16,66,,,,,,,,,,,,,,,63,271
M4/2694B,27/01/2022 00:00:00,05:59:00,23,250,7,15,60,,,,,,,,,,,,,,,64,332
M4/2694B,27/01/2022 00:00:00,06:14:00,24,349,4,20,90,,,,,,,,,,,,,,,64,463
M4/2694B,27/01/2022 00:00:00,06:29:00,25,420,11,36,66,,,,,,,,,,,,,,,65,533
M4/2694B,27/01/2022 00:00:00,06:44:00,26,510,11,36,56,,,,,,,,,,,,,,,65,613
M4/2694B,27/01/2022 00:00:00,06:59:00,27,570,23,43,58,,,,,,,,,,,,,,,64,694
M4/2694B,27/01/2022 00:00:00,07:14:00,28,682,25,40,76,,,,,,,,,,,,,,,64,823
M4/2694B,27/01/2022 00:00:00,07:29:00,29,819,20,44,67,,,,,,,,,,,,,,,63,950
M4/2694B,27/01/2022 00:00:00,07:44:00,30,850,30,43,60,,,,,,,,,,,,,,,65,983
M4/2694B,27/01/2022 00:00:00,07:59:00,31,855,17,64,65,,,,,,,,,,,,,,,66,1001
M4/2694B,27/01/2022 00:00:00,08:14:00,32,817,22,44,63,,,,,,,,,,,,,,,65,946
M4/2694B,27/01/2022 00:00:00,08:29:00,33,809,23,39,65,,,,,,,,,,,,,,,66,936
M4/2694B,27/01/2022 00:00:00,08:44:00,34,720,17,35,50,,,,,,,,,,,,,,,64,822
M4/2694B,27/01/2022 00:00:00,08:59:00,35,617,15,30,43,,,,,,,,,,,,,,,66,705
M4/2694B,27/01/2022 00:00:00,09:14:00,36,588,17,31,53,,,,,,,,,,,,,,,65,689
M4/2694B,27/01/2022 00:00:00,09:29:00,37,568,12,34,50,,,,,,,,,,,,,,,64,664
M4/2694B,27/01/2022 00:00:00,09:44:00,38,544,20,30,52,,,,,,,,,,,,,,,65,646
M4/2694B,27/01/2022 00:00:00,09:59:00,39,493,14,26,53,,,,,,,,,,,,,,,64,586
M4/2694B,27/01/2022 00:00:00,10:14:00,40,480,22,28,34,,,,,,,,,,,,,,,66,564
M4/2694B,27/01/2022 00:00:00,10:29:00,41,479,12,40,47,,,,,,,,,,,,,,,65,578
M4/2694B,27/01/2022 00:00:00,10:44:00,42,465,14,46,66,,,,,,,,,,,,,,,66,591
M4/2694B,27/01/2022 00:00:00,10:59:00,43,445,13,23,66,,,,,,,,,,,,,,,67,547
M4/2694B,27/01/2022 00:00:00,11:14:00,44,508,10,32,80,,,,,,,,,,,,,,,66,630
M4/2694B,27/01/2022 00:00:00,11:29:00,45,501,22,39,75,,,,,,,,,,,,,,,66,637
M4/2694B,27/01/2022 00:00:00,11:44:00,46,499,18,27,64,,,,,,,,,,,,,,,64,608
M4/2694B,27/01/2022 00:00:00,11:59:00,47,514,13,29,62,,,,,,,,,,,,,,,65,618
M4/2694B,27/01/2022 00:00:00,12:14:00,48,525,13,41,66,,,,,,,,,,,,,,,66,645
M4/2694B,27/01/2022 00:00:00,12:29:00,49,455,16,34,66,,,,,,,,,,,,,,,67,571
M4/2694B,27/01/2022 00:00:00,12:44:00,50,515,19,34,59,,,,,,,,,,,,,,,66,627
M4/2694B,27/01/2022 00:00:00,12:59:00,51,561,15,27,87,,,,,,,,,,,,,,,65,690
M4/2694B,27/01/2022 00:00:00,13:14:00,52,509,14,30,68,,,,,,,,,,,,,,,66,621
M4/2694B,27/01/2022 00:00:00,13:29:00,53,558,19,30,67,,,,,,,,,,,,,,,67,674
M4/2694B,27/01/2022 00:00:00,13:44:00,54,573,12,35,67,,,,,,,,,,,,,,,66,687
M4/2694B,27/01/2022 00:00:00,13:59:00,55,588,23,39,72,,,,,,,,,,,,,,,66,722
M4/2694B,27/01/2022 00:00:00,14:14:00,56,545,15,34,69,,,,,,,,,,,,,,,66,663
M4/2694B,27/01/2022 00:00:00,14:29:00,57,583,23,24,88,,,,,,,,,,,,,,,66,718
M4/2694B,27/01/2022 00:00:00,14:44:00,58,607,19,48,68,,,,,,,,,,,,,,,65,742
M4/2694B,27/01/2022 00:00:00,14:59:00,59,601,22,37,76,,,,,,,,,,,,,,,66,736
M4/2694B,27/01/2022 00:00:00,15:14:00,60,626,10,30,63,,,,,,,,,,,,,,,66,729
M4/2694B,27/01/2022 00:00:00,15:29:00,61,656,14,25,75,,,,,,,,,,,,,,,66,770
M4/2694B,27/01/2022 00:00:00,15:44:00,62,672,18,33,75,,,,,,,,,,,,,,,66,798
M4/2694B,27/01/2022 00:00:00,15:59:00,63,727,14,28,59,,,,,,,,,,,,,,,66,828
M4/2694B,27/01/2022 00:00:00,16:14:00,64,748,20,31,57,,,,,,,,,,,,,,,66,856
M4/2694B,27/01/2022 00:00:00,16:29:00,65,760,12,17,55,,,,,,,,,,,,,,,66,844
M4/2694B,27/01/2022 00:00:00,16:44:00,66,767,17,32,74,,,,,,,,,,,,,,,66,890
M4/2694B,27/01/2022 00:00:00,16:59:00,67,745,13,23,57,,,,,,,,,,,,,,,67,838
M4/2694B,27/01/2022 00:00:00,17:14:00,68,827,12,27,33,,,,,,,,,,,,,,,66,899
M4/2694B,27/01/2022 00:00:00,17:29:00,69,823,17,21,50,,,,,,,,,,,,,,,66,911
M4/2694B,27/01/2022 00:00:00,17:44:00,70,818,11,27,50,,,,,,,,,,,,,,,66,906
M4/2694B,27/01/2022 00:00:00,17:59:00,71,784,10,22,39,,,,,,,,,,,,,,,66,855
M4/2694B,27/01/2022 00:00:00,18:14:00,72,736,18,9,41,,,,,,,,,,,,,,,65,804
M4/2694B,27/01/2022 00:00:00,18:29:00,73,641,11,17,41,,,,,,,,,,,,,,,64,710
M4/2694B,27/01/2022 00:00:00,18:44:00,74,570,11,16,36,,,,,,,,,,,,,,,64,633
M4/2694B,27/01/2022 00:00:00,18:59:00,75,473,5,11,41,,,,,,,,,,,,,,,65,530
M4/2694B,27/01/2022 00:00:00,19:14:00,76,433,6,11,46,,,,,,,,,,,,,,,64,496
M4/2694B,27/01/2022 00:00:00,19:29:00,77,434,7,10,34,,,,,,,,,,,,,,,64,485
M4/2694B,27/01/2022 00:00:00,19:44:00,78,363,5,7,33,,,,,,,,,,,,,,,66,408
M4/2694B,27/01/2022 00:00:00,19:59:00,79,359,4,15,40,,,,,,,,,,,,,,,66,418
M4/2694B,27/01/2022 00:00:00,20:14:00,80,333,7,14,35,,,,,,,,,,,,,,,66,389
M4/2694B,27/01/2022 00:00:00,20:29:00,81,314,5,4,31,,,,,,,,,,,,,,,67,354
M4/2694B,27/01/2022 00:00:00,20:44:00,82,256,2,7,40,,,,,,,,,,,,,,,66,305
M4/2694B,27/01/2022 00:00:00,20:59:00,83,226,3,8,32,,,,,,,,,,,,,,,66,269
M4/2694B,27/01/2022 00:00:00,21:14:00,84,220,4,4,25,,,,,,,,,,,,,,,64,253
M4/2694B,27/01/2022 00:00:00,21:29:00,85,161,0,9,28,,,,,,,,,,,,,,,64,198
M4/2694B,27/01/2022 00:00:00,21:44:00,86,158,1,6,25,,,,,,,,,,,,,,,64,190
M4/2694B,27/01/2022 00:00:00,21:59:00,87,119,0,3,16,,,,,,,,,,,,,,,64,138
M4/2694B,27/01/2022 00:00:00,22:14:00,88,118,1,2,13,,,,,,,,,,,,,,,65,134
M4/2694B,27/01/2022 00:00:00,22:29:00,89,174,5,7,18,,,,,,,,,,,,,,,67,204
M4/2694B,27/01/2022 00:00:00,22:44:00,90,117,1,1,26,,,,,,,,,,,,,,,65,145
M4/2694B,27/01/2022 00:00:00,22:59:00,91,85,0,1,19,,,,,,,,,,,,,,,64,105
M4/2694B,27/01/2022 00:00:00,23:14:00,92,87,1,4,10,,,,,,,,,,,,,,,62,102
M4/2694B,27/01/2022 00:00:00,23:29:00,93,75,0,0,15,,,,,,,,,,,,,,,64,90
M4/2694B,27/01/2022 00:00:00,23:44:00,94,66,3,5,11,,,,,,,,,,,,,,,63,85
M4/2694B,27/01/2022 00:00:00,23:59:00,95,48,1,2,19,,,,,,,,,,,,,,,62,70
M4/2694B,28/01/2022 00:00:00,00:14:00,0,42,4,3,22,,,,,,,,,,,,,,,63,71
M4/2694B,28/01/2022 00:00:00,00:29:00,1,41,1,6,20,,,,,,,,,,,,,,,63,68
M4/2694B,28/01/2022 00:00:00,00:44:00,2,23,1,4,13,,,,,,,,,,,,,,,62,41
M4/2694B,28/01/2022 00:00:00,00:59:00,3,40,0,8,14,,,,,,,,,,,,,,,63,62
M4/2694B,28/01/2022 00:00:00,01:14:00,4,29,1,6,21,,,,,,,,,,,,,,,63,57
M4/2694B,28/01/2022 00:00:00,01:29:00,5,22,0,4,16,,,,,,,,,,,,,,,63,42
M4/2694B,28/01/2022 00:00:00,01:44:00,6,17,2,3,17,,,,,,,,,,,,,,,63,39
M4/2694B,28/01/2022 00:00:00,01:59:00,7,13,1,3,22,,,,,,,,,,,,,,,62,39
M4/2694B,28/01/2022 00:00:00,02:14:00,8,28,0,2,16,,,,,,,,,,,,,,,65,46
M4/2694B,28/01/2022 00:00:00,02:29:00,9,19,0,2,17,,,,,,,,,,,,,,,65,38
M4/2694B,28/01/2022 00:00:00,02:44:00,10,15,2,7,19,,,,,,,,,,,,,,,65,43
M4/2694B,28/01/2022 00:00:00,02:59:00,11,26,1,3,22,,,,,,,,,,,,,,,66,52
M4/2694B,28/01/2022 00:00:00,03:14:00,12,17,1,2,19,,,,,,,,,,,,,,,65,39
M4/2694B,28/01/2022 00:00:00,03:29:00,13,16,0,1,33,,,,,,,,,,,,,,,65,50
M4/2694B,28/01/2022 00:00:00,03:44:00,14,31,0,0,19,,,,,,,,,,,,,,,63,50
M4/2694B,28/01/2022 00:00:00,03:59:00,15,18,1,10,26,,,,,,,,,,,,,,,62,55
