Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M4/2694A,31/01/2024 00:00:00,21:44:00,86,212,7,9,21,,,,,,,,,,,,,,,65,249
M4/2694A,31/01/2024 00:00:00,21:59:00,87,211,9,15,16,,,,,,,,,,,,,,,66,251
M4/2694A,31/01/2024 00:00:00,22:14:00,88,222,10,14,19,,,,,,,,,,,,,,,66,265
M4/2694A,31/01/2024 00:00:00,22:29:00,89,170,3,11,19,,,,,,,,,,,,,,,62,203
M4/2694A,31/01/2024 00:00:00,22:44:00,90,140,8,10,14,,,,,,,,,,,,,,,67,172
M4/2694A,31/01/2024 00:00:00,22:59:00,91,159,7,8,14,,,,,,,,,,,,,,,66,188
M4/2694A,31/01/2024 00:00:00,23:14:00,92,99,4,8,20,,,,,,,,,,,,,,,67,131
M4/2694A,31/01/2024 00:00:00,23:29:00,93,107,5,3,18,,,,,,,,,,,,,,,67,133
M4/2694A,31/01/2024 00:00:00,23:44:00,94,126,7,6,21,,,,,,,,,,,,,,,68,160
M4/2694A,31/01/2024 00:00:00,23:59:00,95,109,8,6,16,,,,,,,,,,,,,,,67,139
M4/2694A,01/02/2024 00:00:00,00:14:00,0,95,5,10,23,,,,,,,,,,,,,,,65,133
M4/2694A,01/02/2024 00:00:00,00:29:00,1,59,2,8,23,,,,,,,,,,,,,,,63,92
M4/2694A,01/02/2024 00:00:00,00:44:00,2,68,5,4,26,,,,,,,,,,,,,,,62,103
M4/2694A,01/02/2024 00:00:00,00:59:00,3,38,4,8,14,,,,,,,,,,,,,,,61,64
M4/2694A,01/02/2024 00:00:00,01:14:00,4,40,6,10,23,,,,,,,,,,,,,,,62,79
M4/2694A,01/02/2024 00:00:00,01:29:00,5,33,3,5,17,,,,,,,,,,,,,,,64,58
M4/2694A,01/02/2024 00:00:00,01:44:00,6,30,3,6,24,,,,,,,,,,,,,,,62,63
M4/2694A,01/02/2024 00:00:00,01:59:00,7,27,2,2,12,,,,,,,,,,,,,,,62,43
M4/2694A,01/02/2024 00:00:00,02:14:00,8,24,1,0,22,,,,,,,,,,,,,,,59,47
M4/2694A,01/02/2024 00:00:00,02:29:00,9,29,1,2,23,,,,,,,,,,,,,,,59,55
M4/2694A,01/02/2024 00:00:00,02:44:00,10,14,1,6,21,,,,,,,,,,,,,,,60,42
M4/2694A,01/02/2024 00:00:00,02:59:00,11,20,3,6,13,,,,,,,,,,,,,,,59,42
M4/2694A,01/02/2024 00:00:00,03:14:00,12,23,3,3,23,,,,,,,,,,,,,,,59,52
M4/2694A,01/02/2024 00:00:00,03:29:00,13,24,6,5,17,,,,,,,,,,,,,,,58,52
M4/2694A,01/02/2024 00:00:00,03:44:00,14,34,1,1,20,,,,,,,,,,,,,,,56,56
M4/2694A,01/02/2024 00:00:00,03:59:00,15,30,5,5,21,,,,,,,,,,,,,,,56,61
M4/2694A,01/02/2024 00:00:00,04:14:00,16,34,3,4,25,,,,,,,,,,,,,,,55,66
M4/2694A,01/02/2024 00:00:00,04:29:00,17,32,2,3,29,,,,,,,,,,,,,,,54,66
M4/2694A,01/02/2024 00:00:00,04:44:00,18,48,7,6,19,,,,,,,,,,,,,,,55,80
M4/2694A,01/02/2024 00:00:00,04:59:00,19,74,5,7,32,,,,,,,,,,,,,,,54,118
M4/2694A,01/02/2024 00:00:00,05:14:00,20,83,3,14,18,,,,,,,,,,,,,,,56,118
M4/2694A,01/02/2024 00:00:00,05:29:00,21,116,7,10,19,,,,,,,,,,,,,,,58,152
M4/2694A,01/02/2024 00:00:00,05:44:00,22,175,12,16,31,,,,,,,,,,,,,,,59,234
M4/2694A,01/02/2024 00:00:00,05:59:00,23,219,13,13,35,,,,,,,,,,,,,,,59,280
M4/2694A,01/02/2024 00:00:00,06:14:00,24,273,31,18,29,,,,,,,,,,,,,,,62,351
M4/2694A,01/02/2024 00:00:00,06:29:00,25,372,35,28,54,,,,,,,,,,,,,,,63,489
M4/2694A,01/02/2024 00:00:00,06:44:00,26,482,44,34,55,,,,,,,,,,,,,,,63,615
M4/2694A,01/02/2024 00:00:00,06:59:00,27,606,62,42,46,,,,,,,,,,,,,,,61,756
M4/2694A,01/02/2024 00:00:00,07:14:00,28,614,50,47,35,,,,,,,,,,,,,,,63,746
M4/2694A,01/02/2024 00:00:00,07:29:00,29,739,56,58,52,,,,,,,,,,,,,,,65,905
M4/2694A,01/02/2024 00:00:00,07:44:00,30,822,71,61,29,,,,,,,,,,,,,,,66,983
M4/2694A,01/02/2024 00:00:00,07:59:00,31,817,71,60,47,,,,,,,,,,,,,,,66,995
M4/2694A,01/02/2024 00:00:00,08:14:00,32,885,67,78,47,,,,,,,,,,,,,,,67,1077
M4/2694A,01/02/2024 00:00:00,08:29:00,33,877,76,80,53,,,,,,,,,,,,,,,69,1086
M4/2694A,01/02/2024 00:00:00,08:44:00,34,814,50,66,43,,,,,,,,,,,,,,,68,973
M4/2694A,01/02/2024 00:00:00,08:59:00,35,746,57,54,61,,,,,,,,,,,,,,,67,918
M4/2694A,01/02/2024 00:00:00,09:14:00,36,639,44,65,44,,,,,,,,,,,,,,,66,792
M4/2694A,01/02/2024 00:00:00,09:29:00,37,610,46,48,51,,,,,,,,,,,,,,,65,755
M4/2694A,01/02/2024 00:00:00,09:44:00,38,533,50,62,53,,,,,,,,,,,,,,,66,698
M4/2694A,01/02/2024 00:00:00,09:59:00,39,503,50,53,70,,,,,,,,,,,,,,,65,676
M4/2694A,01/02/2024 00:00:00,10:14:00,40,541,36,53,66,,,,,,,,,,,,,,,64,696
M4/2694A,01/02/2024 00:00:00,10:29:00,41,541,46,57,48,,,,,,,,,,,,,,,65,692
M4/2694A,01/02/2024 00:00:00,10:44:00,42,602,50,53,68,,,,,,,,,,,,,,,64,773
M4/2694A,01/02/2024 00:00:00,10:59:00,43,583,52,54,62,,,,,,,,,,,,,,,65,751
M4/2694A,01/02/2024 00:00:00,11:14:00,44,617,59,58,69,,,,,,,,,,,,,,,63,803
M4/2694A,01/02/2024 00:00:00,11:29:00,45,567,54,48,57,,,,,,,,,,,,,,,64,726
M4/2694A,01/02/2024 00:00:00,11:44:00,46,540,54,45,56,,,,,,,,,,,,,,,65,695
M4/2694A,01/02/2024 00:00:00,11:59:00,47,549,47,50,63,,,,,,,,,,,,,,,64,709
M4/2694A,01/02/2024 00:00:00,12:14:00,48,587,51,54,75,,,,,,,,,,,,,,,65,767
M4/2694A,01/02/2024 00:00:00,12:29:00,49,529,62,47,59,,,,,,,,,,,,,,,65,697
M4/2694A,01/02/2024 00:00:00,12:44:00,50,545,51,53,61,,,,,,,,,,,,,,,67,710
M4/2694A,01/02/2024 00:00:00,12:59:00,51,598,55,55,71,,,,,,,,,,,,,,,65,779
M4/2694A,01/02/2024 00:00:00,13:14:00,52,564,46,49,48,,,,,,,,,,,,,,,64,707
M4/2694A,01/02/2024 00:00:00,13:29:00,53,622,47,49,47,,,,,,,,,,,,,,,65,765
M4/2694A,01/02/2024 00:00:00,13:44:00,54,601,54,58,55,,,,,,,,,,,,,,,67,768
M4/2694A,01/02/2024 00:00:00,13:59:00,55,650,59,61,58,,,,,,,,,,,,,,,66,828
M4/2694A,01/02/2024 00:00:00,14:14:00,56,619,50,55,50,,,,,,,,,,,,,,,66,774
M4/2694A,01/02/2024 00:00:00,14:29:00,57,690,52,60,44,,,,,,,,,,,,,,,67,846
M4/2694A,01/02/2024 00:00:00,14:44:00,58,625,61,56,55,,,,,,,,,,,,,,,66,797
M4/2694A,01/02/2024 00:00:00,14:59:00,59,706,57,48,50,,,,,,,,,,,,,,,65,861
M4/2694A,01/02/2024 00:00:00,15:14:00,60,702,64,45,55,,,,,,,,,,,,,,,66,866
M4/2694A,01/02/2024 00:00:00,15:29:00,61,760,57,52,50,,,,,,,,,,,,,,,65,919
M4/2694A,01/02/2024 00:00:00,15:44:00,62,825,59,54,48,,,,,,,,,,,,,,,65,986
M4/2694A,01/02/2024 00:00:00,15:59:00,63,796,75,49,46,,,,,,,,,,,,,,,66,966
M4/2694A,01/02/2024 00:00:00,16:14:00,64,862,86,45,45,,,,,,,,,,,,,,,64,1038
M4/2694A,01/02/2024 00:00:00,16:29:00,65,1020,80,50,51,,,,,,,,,,,,,,,66,1201
M4/2694A,01/02/2024 00:00:00,16:44:00,66,1074,84,61,55,,,,,,,,,,,,,,,67,1274
M4/2694A,01/02/2024 00:00:00,16:59:00,67,1009,72,52,46,,,,,,,,,,,,,,,68,1179
M4/2694A,01/02/2024 00:00:00,17:14:00,68,1075,70,52,46,,,,,,,,,,,,,,,67,1243
M4/2694A,01/02/2024 00:00:00,17:29:00,69,1005,57,53,50,,,,,,,,,,,,,,,68,1165
M4/2694A,01/02/2024 00:00:00,17:44:00,70,853,33,41,36,,,,,,,,,,,,,,,69,963
M4/2694A,01/02/2024 00:00:00,17:59:00,71,969,43,44,35,,,,,,,,,,,,,,,68,1091
M4/2694A,01/02/2024 00:00:00,18:14:00,72,881,42,55,34,,,,,,,,,,,,,,,67,1012
M4/2694A,01/02/2024 00:00:00,18:29:00,73,790,41,37,36,,,,,,,,,,,,,,,68,904
M4/2694A,01/02/2024 00:00:00,18:44:00,74,808,39,38,38,,,,,,,,,,,,,,,69,923
M4/2694A,01/02/2024 00:00:00,18:59:00,75,668,35,36,44,,,,,,,,,,,,,,,68,783
M4/2694A,01/02/2024 00:00:00,19:14:00,76,567,41,25,34,,,,,,,,,,,,,,,70,667
M4/2694A,01/02/2024 00:00:00,19:29:00,77,539,33,24,39,,,,,,,,,,,,,,,69,635
M4/2694A,01/02/2024 00:00:00,19:44:00,78,454,25,23,30,,,,,,,,,,,,,,,70,532
M4/2694A,01/02/2024 00:00:00,19:59:00,79,499,18,13,25,,,,,,,,,,,,,,,69,555
M4/2694A,01/02/2024 00:00:00,20:14:00,80,342,19,17,26,,,,,,,,,,,,,,,70,404
M4/2694A,01/02/2024 00:00:00,20:29:00,81,341,18,12,26,,,,,,,,,,,,,,,68,397
M4/2694A,01/02/2024 00:00:00,20:44:00,82,307,15,9,16,,,,,,,,,,,,,,,68,347
M4/2694A,01/02/2024 00:00:00,20:59:00,83,311,15,19,24,,,,,,,,,,,,,,,68,369
M4/2694A,01/02/2024 00:00:00,21:14:00,84,179,6,7,14,,,,,,,,,,,,,,,67,206
M4/2694A,01/02/2024 00:00:00,21:29:00,85,369,27,17,40,,,,,,,,,,,,,,,68,453
M4/2694A,01/02/2024 00:00:00,21:44:00,86,237,14,15,18,,,,,,,,,,,,,,,66,284
M4/2694A,01/02/2024 00:00:00,21:59:00,87,231,12,13,22,,,,,,,,,,,,,,,67,278
M4/2694A,01/02/2024 00:00:00,22:14:00,88,225,13,10,28,,,,,,,,,,,,,,,69,276
M4/2694A,01/02/2024 00:00:00,22:29:00,89,220,7,15,22,,,,,,,,,,,,,,,67,264
M4/2694A,01/02/2024 00:00:00,22:44:00,90,195,12,20,15,,,,,,,,,,,,,,,66,242
M4/2694A,01/02/2024 00:00:00,22:59:00,91,152,8,7,21,,,,,,,,,,,,,,,66,188
M4/2694A,01/02/2024 00:00:00,23:14:00,92,120,8,11,23,,,,,,,,,,,,,,,68,162
M4/2694A,01/02/2024 00:00:00,23:29:00,93,123,7,2,28,,,,,,,,,,,,,,,68,160
M4/2694A,01/02/2024 00:00:00,23:44:00,94,127,4,9,19,,,,,,,,,,,,,,,67,159
M4/2694A,01/02/2024 00:00:00,23:59:00,95,98,1,6,19,,,,,,,,,,,,,,,66,124
M4/2694A,02/02/2024 00:00:00,00:14:00,0,86,4,10,20,,,,,,,,,,,,,,,65,120
M4/2694A,02/02/2024 00:00:00,00:29:00,1,81,12,7,22,,,,,,,,,,,,,,,62,122
M4/2694A,02/02/2024 00:00:00,00:44:00,2,66,5,4,11,,,,,,,,,,,,,,,64,86
M4/2694A,02/02/2024 00:00:00,00:59:00,3,52,2,5,16,,,,,,,,,,,,,,,62,75
M4/2694A,02/02/2024 00:00:00,01:14:00,4,49,5,4,27,,,,,,,,,,,,,,,61,85
M4/2694A,02/02/2024 00:00:00,01:29:00,5,33,2,7,31,,,,,,,,,,,,,,,58,73
M4/2694A,02/02/2024 00:00:00,01:44:00,6,28,4,8,16,,,,,,,,,,,,,,,59,56
M4/2694A,02/02/2024 00:00:00,01:59:00,7,24,2,4,25,,,,,,,,,,,,,,,59,55
M4/2694A,02/02/2024 00:00:00,02:14:00,8,32,3,3,19,,,,,,,,,,,,,,,59,57
M4/2694A,02/02/2024 00:00:00,02:29:00,9,31,0,4,15,,,,,,,,,,,,,,,57,50
M4/2694A,02/02/2024 00:00:00,02:44:00,10,40,5,2,20,,,,,,,,,,,,,,,56,67
M4/2694A,02/02/2024 00:00:00,02:59:00,11,23,1,2,17,,,,,,,,,,,,,,,56,43
M4/2694A,02/02/2024 00:00:00,03:14:00,12,19,5,6,13,,,,,,,,,,,,,,,57,43
M4/2694A,02/02/2024 00:00:00,03:29:00,13,44,5,1,20,,,,,,,,,,,,,,,55,70
M4/2694A,02/02/2024 00:00:00,03:44:00,14,37,0,1,21,,,,,,,,,,,,,,,53,59
M4/2694A,02/02/2024 00:00:00,03:59:00,15,33,3,6,29,,,,,,,,,,,,,,,54,71
M4/2694A,02/02/2024 00:00:00,04:14:00,16,26,2,6,19,,,,,,,,,,,,,,,52,53
M4/2694A,02/02/2024 00:00:00,04:29:00,17,49,4,9,26,,,,,,,,,,,,,,,53,88
M4/2694A,02/02/2024 00:00:00,04:44:00,18,41,6,4,31,,,,,,,,,,,,,,,57,82
M4/2694A,02/02/2024 00:00:00,04:59:00,19,69,4,9,23,,,,,,,,,,,,,,,56,105
M4/2694A,02/02/2024 00:00:00,05:14:00,20,69,6,9,21,,,,,,,,,,,,,,,54,105
M4/2694A,02/02/2024 00:00:00,05:29:00,21,115,5,11,27,,,,,,,,,,,,,,,54,158
M4/2694A,02/02/2024 00:00:00,05:44:00,22,159,10,12,25,,,,,,,,,,,,,,,57,206
M4/2694A,02/02/2024 00:00:00,05:59:00,23,188,16,23,45,,,,,,,,,,,,,,,63,272
M4/2694A,02/02/2024 00:00:00,06:14:00,24,253,20,24,38,,,,,,,,,,,,,,,60,335
M4/2694A,02/02/2024 00:00:00,06:29:00,25,349,27,44,52,,,,,,,,,,,,,,,60,472
M4/2694A,02/02/2024 00:00:00,06:44:00,26,423,46,32,46,,,,,,,,,,,,,,,62,547
M4/2694A,02/02/2024 00:00:00,06:59:00,27,518,46,33,45,,,,,,,,,,,,,,,63,642
M4/2694A,02/02/2024 00:00:00,07:14:00,28,522,50,38,39,,,,,,,,,,,,,,,63,649
M4/2694A,02/02/2024 00:00:00,07:29:00,29,641,67,52,42,,,,,,,,,,,,,,,63,802
M4/2694A,02/02/2024 00:00:00,07:44:00,30,694,59,61,37,,,,,,,,,,,,,,,65,851
M4/2694A,02/02/2024 00:00:00,07:59:00,31,692,48,66,51,,,,,,,,,,,,,,,64,857
M4/2694A,02/02/2024 00:00:00,08:14:00,32,663,58,54,45,,,,,,,,,,,,,,,67,820
M4/2694A,02/02/2024 00:00:00,08:29:00,33,662,45,59,56,,,,,,,,,,,,,,,68,822
M4/2694A,02/02/2024 00:00:00,08:44:00,34,608,42,52,49,,,,,,,,,,,,,,,67,751
M4/2694A,02/02/2024 00:00:00,08:59:00,35,560,50,55,53,,,,,,,,,,,,,,,66,718
M4/2694A,02/02/2024 00:00:00,09:14:00,36,544,38,46,52,,,,,,,,,,,,,,,65,680
M4/2694A,02/02/2024 00:00:00,09:29:00,37,532,54,52,50,,,,,,,,,,,,,,,65,688
M4/2694A,02/02/2024 00:00:00,09:44:00,38,506,49,56,51,,,,,,,,,,,,,,,65,662
M4/2694A,02/02/2024 00:00:00,09:59:00,39,562,53,49,57,,,,,,,,,,,,,,,67,721
M4/2694A,02/02/2024 00:00:00,10:14:00,40,555,60,58,54,,,,,,,,,,,,,,,68,727
M4/2694A,02/02/2024 00:00:00,10:29:00,41,588,52,57,58,,,,,,,,,,,,,,,66,755
M4/2694A,02/02/2024 00:00:00,10:44:00,42,630,62,54,54,,,,,,,,,,,,,,,66,800
M4/2694A,02/02/2024 00:00:00,10:59:00,43,699,53,69,58,,,,,,,,,,,,,,,66,879
M4/2694A,02/02/2024 00:00:00,11:14:00,44,708,58,62,56,,,,,,,,,,,,,,,65,884
M4/2694A,02/02/2024 00:00:00,11:29:00,45,759,61,48,62,,,,,,,,,,,,,,,66,930
M4/2694A,02/02/2024 00:00:00,11:44:00,46,733,55,82,61,,,,,,,,,,,,,,,67,931
M4/2694A,02/02/2024 00:00:00,11:59:00,47,762,57,88,44,,,,,,,,,,,,,,,58,951
M4/2694A,02/02/2024 00:00:00,12:14:00,48,709,52,65,62,,,,,,,,,,,,,,,61,888
M4/2694A,02/02/2024 00:00:00,12:29:00,49,762,74,51,51,,,,,,,,,,,,,,,67,938
M4/2694A,02/02/2024 00:00:00,12:44:00,50,775,54,76,37,,,,,,,,,,,,,,,66,942
M4/2694A,02/02/2024 00:00:00,12:59:00,51,779,62,65,50,,,,,,,,,,,,,,,66,956
M4/2694A,02/02/2024 00:00:00,13:14:00,52,741,80,62,55,,,,,,,,,,,,,,,65,938
M4/2694A,02/02/2024 00:00:00,13:29:00,53,792,62,62,45,,,,,,,,,,,,,,,66,961
M4/2694A,02/02/2024 00:00:00,13:44:00,54,836,72,62,42,,,,,,,,,,,,,,,66,1012
M4/2694A,02/02/2024 00:00:00,13:59:00,55,834,59,48,53,,,,,,,,,,,,,,,66,994
M4/2694A,02/02/2024 00:00:00,14:14:00,56,848,74,55,44,,,,,,,,,,,,,,,67,1021
M4/2694A,02/02/2024 00:00:00,14:29:00,57,920,77,75,52,,,,,,,,,,,,,,,68,1124
M4/2694A,02/02/2024 00:00:00,14:44:00,58,832,64,62,45,,,,,,,,,,,,,,,67,1003
M4/2694A,02/02/2024 00:00:00,14:59:00,59,866,68,62,38,,,,,,,,,,,,,,,67,1034
M4/2694A,02/02/2024 00:00:00,15:14:00,60,887,69,65,45,,,,,,,,,,,,,,,67,1066
M4/2694A,02/02/2024 00:00:00,15:29:00,61,892,67,64,30,,,,,,,,,,,,,,,67,1053
M4/2694A,02/02/2024 00:00:00,15:44:00,62,875,65,43,37,,,,,,,,,,,,,,,67,1020
M4/2694A,02/02/2024 00:00:00,15:59:00,63,973,64,69,41,,,,,,,,,,,,,,,68,1147
M4/2694A,02/02/2024 00:00:00,16:14:00,64,980,67,49,45,,,,,,,,,,,,,,,67,1141
M4/2694A,02/02/2024 00:00:00,16:29:00,65,1023,61,52,34,,,,,,,,,,,,,,,67,1170
M4/2694A,02/02/2024 00:00:00,16:44:00,66,971,58,54,35,,,,,,,,,,,,,,,69,1118
M4/2694A,02/02/2024 00:00:00,16:59:00,67,1061,61,50,16,,,,,,,,,,,,,,,70,1188
M4/2694A,02/02/2024 00:00:00,17:14:00,68,969,46,47,30,,,,,,,,,,,,,,,69,1092
M4/2694A,02/02/2024 00:00:00,17:29:00,69,984,58,53,23,,,,,,,,,,,,,,,67,1118
M4/2694A,02/02/2024 00:00:00,17:44:00,70,945,53,34,29,,,,,,,,,,,,,,,68,1061
M4/2694A,02/02/2024 00:00:00,17:59:00,71,871,40,43,22,,,,,,,,,,,,,,,68,976
M4/2694A,02/02/2024 00:00:00,18:14:00,72,835,40,36,18,,,,,,,,,,,,,,,70,929
M4/2694A,02/02/2024 00:00:00,18:29:00,73,742,35,35,24,,,,,,,,,,,,,,,69,836
M4/2694A,02/02/2024 00:00:00,18:44:00,74,686,38,30,24,,,,,,,,,,,,,,,70,778
M4/2694A,02/02/2024 00:00:00,18:59:00,75,714,26,38,28,,,,,,,,,,,,,,,69,806
M4/2694A,02/02/2024 00:00:00,19:14:00,76,597,31,32,20,,,,,,,,,,,,,,,69,680
M4/2694A,02/02/2024 00:00:00,19:29:00,77,548,20,20,19,,,,,,,,,,,,,,,69,607
M4/2694A,02/02/2024 00:00:00,19:44:00,78,504,22,23,27,,,,,,,,,,,,,,,70,576
M4/2694A,02/02/2024 00:00:00,19:59:00,79,503,20,22,20,,,,,,,,,,,,,,,69,565
M4/2694A,02/02/2024 00:00:00,20:14:00,80,427,21,16,27,,,,,,,,,,,,,,,67,491
M4/2694A,02/02/2024 00:00:00,20:29:00,81,389,17,22,14,,,,,,,,,,,,,,,69,442
M4/2694A,02/02/2024 00:00:00,20:44:00,82,222,9,11,21,,,,,,,,,,,,,,,67,263
M4/2694A,02/02/2024 00:00:00,20:59:00,83,291,14,12,7,,,,,,,,,,,,,,,69,324
M4/2694A,02/02/2024 00:00:00,21:14:00,84,408,23,18,35,,,,,,,,,,,,,,,68,484
M4/2694A,02/02/2024 00:00:00,21:29:00,85,254,7,8,20,,,,,,,,,,,,,,,66,289
M4/2694A,02/02/2024 00:00:00,21:44:00,86,250,9,12,23,,,,,,,,,,,,,,,69,294
M4/2694A,02/02/2024 00:00:00,21:59:00,87,260,21,8,15,,,,,,,,,,,,,,,66,304
M4/2694A,02/02/2024 00:00:00,22:14:00,88,227,5,13,24,,,,,,,,,,,,,,,67,269
M4/2694A,02/02/2024 00:00:00,22:29:00,89,226,9,14,18,,,,,,,,,,,,,,,73,267
M4/2694A,02/02/2024 00:00:00,22:44:00,90,203,8,9,25,,,,,,,,,,,,,,,69,245
M4/2694A,02/02/2024 00:00:00,22:59:00,91,162,11,9,13,,,,,,,,,,,,,,,68,195
M4/2694A,02/02/2024 00:00:00,23:14:00,92,154,7,6,15,,,,,,,,,,,,,,,68,182
M4/2694A,02/02/2024 00:00:00,23:29:00,93,133,6,10,15,,,,,,,,,,,,,,,67,164
M4/2694A,02/02/2024 00:00:00,23:44:00,94,128,3,6,14,,,,,,,,,,,,,,,66,151
M4/2694A,02/02/2024 00:00:00,23:59:00,95,96,10,5,22,,,,,,,,,,,,,,,66,133
M4/2694A,03/02/2024 00:00:00,00:14:00,0,76,6,10,21,,,,,,,,,,,,,,,65,113
M4/2694A,03/02/2024 00:00:00,00:29:00,1,67,2,4,13,,,,,,,,,,,,,,,64,86
M4/2694A,03/02/2024 00:00:00,00:44:00,2,97,5,3,15,,,,,,,,,,,,,,,65,120
M4/2694A,03/02/2024 00:00:00,00:59:00,3,78,5,5,15,,,,,,,,,,,,,,,62,103
M4/2694A,03/02/2024 00:00:00,01:14:00,4,81,4,5,18,,,,,,,,,,,,,,,64,108
M4/2694A,03/02/2024 00:00:00,01:29:00,5,43,3,5,15,,,,,,,,,,,,,,,64,66
M4/2694A,03/02/2024 00:00:00,01:44:00,6,50,3,7,20,,,,,,,,,,,,,,,63,80
M4/2694A,03/02/2024 00:00:00,01:59:00,7,35,7,4,22,,,,,,,,,,,,,,,63,68
M4/2694A,03/02/2024 00:00:00,02:14:00,8,38,3,5,9,,,,,,,,,,,,,,,61,55
M4/2694A,03/02/2024 00:00:00,02:29:00,9,32,4,7,15,,,,,,,,,,,,,,,60,58
M4/2694A,03/02/2024 00:00:00,02:44:00,10,34,0,3,15,,,,,,,,,,,,,,,58,52
M4/2694A,03/02/2024 00:00:00,02:59:00,11,27,1,2,14,,,,,,,,,,,,,,,58,44
M4/2694A,03/02/2024 00:00:00,03:14:00,12,18,4,4,15,,,,,,,,,,,,,,,60,41
M4/2694A,03/02/2024 00:00:00,03:29:00,13,37,6,1,14,,,,,,,,,,,,,,,60,58
M4/2694A,03/02/2024 00:00:00,03:44:00,14,19,0,5,14,,,,,,,,,,,,,,,61,38
M4/2694A,03/02/2024 00:00:00,03:59:00,15,30,1,0,14,,,,,,,,,,,,,,,60,45
M4/2694A,03/02/2024 00:00:00,04:14:00,16,20,3,5,17,,,,,,,,,,,,,,,60,45
M4/2694A,03/02/2024 00:00:00,04:29:00,17,36,3,2,17,,,,,,,,,,,,,,,60,58
M4/2694A,03/02/2024 00:00:00,04:44:00,18,29,3,10,18,,,,,,,,,,,,,,,63,60
M4/2694A,03/02/2024 00:00:00,04:59:00,19,33,5,1,13,,,,,,,,,,,,,,,61,52
M4/2694A,03/02/2024 00:00:00,05:14:00,20,49,3,0,16,,,,,,,,,,,,,,,58,68
M4/2694A,03/02/2024 00:00:00,05:29:00,21,65,3,3,8,,,,,,,,,,,,,,,58,79
M4/2694A,03/02/2024 00:00:00,05:44:00,22,92,5,9,13,,,,,,,,,,,,,,,61,119
M4/2694A,03/02/2024 00:00:00,05:59:00,23,103,9,10,12,,,,,,,,,,,,,,,61,134
M4/2694A,03/02/2024 00:00:00,06:14:00,24,118,10,8,14,,,,,,,,,,,,,,,59,150
M4/2694A,03/02/2024 00:00:00,06:29:00,25,162,7,11,16,,,,,,,,,,,,,,,62,196
M4/2694A,03/02/2024 00:00:00,06:44:00,26,196,10,16,16,,,,,,,,,,,,,,,63,238
M4/2694A,03/02/2024 00:00:00,06:59:00,27,241,13,9,18,,,,,,,,,,,,,,,63,281
M4/2694A,03/02/2024 00:00:00,07:14:00,28,220,22,18,21,,,,,,,,,,,,,,,63,281
M4/2694A,03/02/2024 00:00:00,07:29:00,29,287,23,15,10,,,,,,,,,,,,,,,63,335
M4/2694A,03/02/2024 00:00:00,07:44:00,30,319,19,29,24,,,,,,,,,,,,,,,67,391
M4/2694A,03/02/2024 00:00:00,07:59:00,31,382,21,31,15,,,,,,,,,,,,,,,68,449
M4/2694A,03/02/2024 00:00:00,08:14:00,32,422,28,19,18,,,,,,,,,,,,,,,68,487
M4/2694A,03/02/2024 00:00:00,08:29:00,33,506,26,24,23,,,,,,,,,,,,,,,68,579
M4/2694A,03/02/2024 00:00:00,08:44:00,34,591,23,22,14,,,,,,,,,,,,,,,69,650
M4/2694A,03/02/2024 00:00:00,08:59:00,35,615,27,28,28,,,,,,,,,,,,,,,71,698
M4/2694A,03/02/2024 00:00:00,09:14:00,36,647,16,30,22,,,,,,,,,,,,,,,70,715
M4/2694A,03/02/2024 00:00:00,09:29:00,37,684,37,26,23,,,,,,,,,,,,,,,70,770
M4/2694A,03/02/2024 00:00:00,09:44:00,38,737,33,32,23,,,,,,,,,,,,,,,71,825
M4/2694A,03/02/2024 00:00:00,09:59:00,39,829,31,25,21,,,,,,,,,,,,,,,71,906
M4/2694A,03/02/2024 00:00:00,10:14:00,40,887,37,31,32,,,,,,,,,,,,,,,70,987
M4/2694A,03/02/2024 00:00:00,10:29:00,41,963,43,38,10,,,,,,,,,,,,,,,71,1054
M4/2694A,03/02/2024 00:00:00,10:44:00,42,911,51,31,23,,,,,,,,,,,,,,,71,1016
M4/2694A,03/02/2024 00:00:00,10:59:00,43,900,40,32,15,,,,,,,,,,,,,,,72,987
M4/2694A,03/02/2024 00:00:00,11:14:00,44,1025,46,28,30,,,,,,,,,,,,,,,71,1129
M4/2694A,03/02/2024 00:00:00,11:29:00,45,917,38,25,19,,,,,,,,,,,,,,,70,999
M4/2694A,03/02/2024 00:00:00,11:44:00,46,967,40,26,27,,,,,,,,,,,,,,,70,1060
M4/2694A,03/02/2024 00:00:00,11:59:00,47,941,40,26,29,,,,,,,,,,,,,,,71,1036
M4/2694A,03/02/2024 00:00:00,12:14:00,48,906,46,35,31,,,,,,,,,,,,,,,71,1018
M4/2694A,03/02/2024 00:00:00,12:29:00,49,878,43,38,22,,,,,,,,,,,,,,,70,981
M4/2694A,03/02/2024 00:00:00,12:44:00,50,790,41,35,18,,,,,,,,,,,,,,,71,884
M4/2694A,03/02/2024 00:00:00,12:59:00,51,906,41,30,20,,,,,,,,,,,,,,,69,997
